property_id,price,size_sqft,property_type,year_built,status,location_id,agent_id
7574,77.0,1210,Super built-up  Area,2013,18-Feb,126.0,77
7575,55.0,1050,Built-up  Area,2017,Ready To Move,516.0,30
7576,70.0,600,Plot  Area,2008,Ready To Move,1052.0,55
7577,150.0,1920,Super built-up  Area,2016,18-Aug,408.0,74
7578,50.0,1250,Super built-up  Area,2020,Ready To Move,2.0,97
7579,80.0,947.55,Super built-up  Area,2022,Ready To Move,13.0,94
7580,90.0,1421,Built-up  Area,2021,Ready To Move,182.0,12
7581,155.0,1050,Plot  Area,2006,Ready To Move,1053.0,95
7582,74.31,1425,Super built-up  Area,2000,18-May,167.0,0
7583,58.0,1162,Super built-up  Area,2021,Ready To Move,140.0,45
7584,60.0,905,Super built-up  Area,2008,18-Jul,5.0,27
7585,32.0,914,Super built-up  Area,2012,Ready To Move,34.0,60
7586,58.0,1258,Built-up  Area,2017,18-Apr,1054.0,71
7587,220.0,1100,Plot  Area,2010,Ready To Move,112.0,59
7588,289.0,3500,Plot  Area,2014,Ready To Move,87.0,82
7589,450.0,2400,Plot  Area,2020,Ready To Move,473.0,77
7590,800.0,4200,Built-up  Area,2000,Ready To Move,25.0,16
7591,70.0,1537,Super built-up  Area,2018,Ready To Move,5.0,78
7592,53.51,1230,Super built-up  Area,2010,Ready To Move,32.0,68
7593,300.0,2400,Plot  Area,2006,Ready To Move,1055.0,96
7594,200.0,2250,Super built-up  Area,2022,Ready To Move,81.0,76
7595,69.0,2000,Plot  Area,2021,Ready To Move,223.0,10
7596,130.0,3000,Super built-up  Area,2019,Ready To Move,1056.0,99
7597,325.0,2600,Built-up  Area,2022,Ready To Move,114.0,71
7598,250.0,3200,Built-up  Area,2008,16-Sep,312.0,38
7599,32.0,950,Built-up  Area,2012,Ready To Move,326.0,61
7600,200.0,4000,Super built-up  Area,2006,Ready To Move,8.0,91
7601,48.72,1282,Super built-up  Area,2013,Ready To Move,26.0,27
7602,111.0,1304,Built-up  Area,2019,18-Apr,267.0,90
7603,200.0,2100,Super built-up  Area,2008,Ready To Move,10.0,99
7604,49.0,1220,Built-up  Area,2004,Ready To Move,171.0,44
7605,85.0,1636,Super built-up  Area,2018,Ready To Move,140.0,72
7606,65.0,1415,Built-up  Area,2002,Ready To Move,10.0,22
7607,217.0,15Acres,Plot  Area,2022,Ready To Move,529.0,30
7608,125.0,1728,Super built-up  Area,2014,Ready To Move,372.0,51
7609,125.0,1680,Super built-up  Area,2012,Ready To Move,10.0,61
7610,140.0,1235,Super built-up  Area,2002,19-Dec,293.0,49
7611,115.0,900,Plot  Area,2006,18-May,361.0,77
7612,260.0,3990,Built-up  Area,2006,Ready To Move,26.0,35
7613,83.0,1495,Built-up  Area,2015,Ready To Move,64.0,74
7614,175.0,1500,Plot  Area,2022,Ready To Move,54.0,1
7615,138.0,2501,Super built-up  Area,2012,Ready To Move,71.0,93
7616,28.0,381,Carpet  Area,2003,20-Dec,29.0,80
7617,570.0,3301.8,Super built-up  Area,2021,19-Mar,213.0,90
7618,120.0,2002,Super built-up  Area,2020,Ready To Move,54.0,63
7619,260.0,3200,Built-up  Area,2002,17-Mar,150.0,48
7620,70.0,1200,Plot  Area,2005,Ready To Move,258.0,91
7621,235.0,1500,Plot  Area,2002,Ready To Move,34.0,36
7622,90.0,1942,Plot  Area,2009,17-Sep,197.0,73
7623,60.75,1450 - 1595,Super built-up  Area,2018,Ready To Move,30.0,40
7624,95.0,660,Built-up  Area,2004,Ready To Move,640.0,16
7625,170.0,1200,Plot  Area,2014,Ready To Move,267.0,0
7626,90.0,1450,Built-up  Area,2020,Ready To Move,188.0,14
7627,50.0,1039,Super built-up  Area,2002,Ready To Move,24.0,79
7628,80.0,1210,Super built-up  Area,2005,Ready To Move,167.0,80
7629,24.88,995,Super built-up  Area,2008,Ready To Move,111.0,15
7630,90.0,1620,Built-up  Area,2000,Ready To Move,26.0,73
7631,395.0,3204,Built-up  Area,2001,Ready To Move,425.0,63
7632,260.0,3408,Built-up  Area,2010,Ready To Move,116.0,46
7633,55.0,1314,Built-up  Area,2015,Ready To Move,8.0,84
7634,33.0,945,Super built-up  Area,2007,Ready To Move,14.0,15
7635,72.0,1374,Built-up  Area,2005,Ready To Move,290.0,12
7636,113.0,1603,Built-up  Area,2008,19-Jan,29.0,79
7637,52.0,1230,Built-up  Area,2007,Ready To Move,18.0,18
7638,50.0,670,Super built-up  Area,2017,Ready To Move,1057.0,28
7639,105.0,1864,Super built-up  Area,2021,Ready To Move,34.0,24
7640,100.0,2500,Built-up  Area,2014,18-Jan,105.0,83
7641,54.0,1625,Super built-up  Area,2015,Ready To Move,15.0,71
7642,55.0,1186,Super built-up  Area,2009,Ready To Move,5.0,26
7643,382.0,1500,Plot  Area,2010,Ready To Move,38.0,98
7644,39.9,770,Super built-up  Area,2015,Ready To Move,24.0,61
7645,45.0,1085,Super built-up  Area,2019,18-Feb,47.0,78
7646,480.0,3754,Super built-up  Area,2007,Ready To Move,332.0,23
7647,115.0,1893,Super built-up  Area,2010,Ready To Move,665.0,3
7648,65.0,600,Plot  Area,2011,Ready To Move,392.0,9
7649,78.0,1496,Super built-up  Area,2019,Ready To Move,31.0,63
7650,33.28,1305,Super built-up  Area,2017,18-Jul,72.0,14
7651,82.0,1550,Super built-up  Area,2011,Ready To Move,30.0,62
7652,58.17,1200,Super built-up  Area,2022,Ready To Move,8.0,64
7653,94.55,1494,Super built-up  Area,2002,20-Jan,557.0,50
7654,69.0,1286,Super built-up  Area,2021,Ready To Move,0.0,99
7655,100.0,600,Plot  Area,2014,Ready To Move,1058.0,90
7656,95.0,1860,Super built-up  Area,2022,Ready To Move,27.0,13
7657,750.0,425,Built-up  Area,2003,Ready To Move,733.0,13
7658,45.0,1243,Super built-up  Area,2014,Ready To Move,53.0,47
7659,75.0,1200,Super built-up  Area,2016,Ready To Move,233.0,75
7660,32.0,1044,Super built-up  Area,2018,Ready To Move,12.0,40
7661,41.59,1040,Super built-up  Area,2000,Ready To Move,10.0,17
7662,36.94,1125,Super built-up  Area,2005,18-Jun,91.0,90
7663,662.0,3489,Super built-up  Area,2007,19-Jul,338.0,97
7664,59.0,1278,Super built-up  Area,2008,Ready To Move,252.0,90
7665,98.0,2400,Super built-up  Area,2021,Ready To Move,340.0,71
7666,43.0,1250,Super built-up  Area,2003,Ready To Move,559.0,12
7667,125.0,2400,Plot  Area,2022,Ready To Move,117.0,39
7668,560.0,4166,Plot  Area,2009,Ready To Move,38.0,74
7669,75.0,1210,Super built-up  Area,2014,Ready To Move,42.0,64
7670,110.0,1200,Super built-up  Area,2013,Ready To Move,91.0,27
7671,57.84,1157,Super built-up  Area,2012,18-Apr,34.0,11
7672,51.15,1185,Super built-up  Area,2006,Ready To Move,15.0,20
7673,100.0,1450,Super built-up  Area,2016,Ready To Move,56.0,45
7674,121.0,1859,Super built-up  Area,2021,Ready To Move,167.0,82
7675,262.0,1763,Super built-up  Area,2021,Ready To Move,7.0,59
7676,25.0,900,Super built-up  Area,2003,17-Sep,111.0,69
7677,60.0,1305,Super built-up  Area,2005,Ready To Move,80.0,48
7678,100.0,1200,Built-up  Area,2017,Ready To Move,599.0,67
7679,35.285,763 - 805,Super built-up  Area,2015,Ready To Move,20.0,83
7680,400.0,5000,Plot  Area,2014,Immediate Possession,64.0,99
7681,36.8,1150,Super built-up  Area,2005,Ready To Move,34.0,14
7682,85.0,1806,Built-up  Area,2016,Ready To Move,5.0,10
7683,42.0,1027,Super built-up  Area,2010,Ready To Move,343.0,89
7684,40.08,1002,Super built-up  Area,2007,19-Jul,2.0,73
7685,36.21,1220,Super built-up  Area,2010,18-Apr,0.0,60
7686,35.22,1109,Super built-up  Area,2006,Ready To Move,5.0,94
7687,40.08,1002,Built-up  Area,2009,Ready To Move,2.0,70
7688,89.04,1308,Super built-up  Area,2003,Ready To Move,207.0,4
7689,69.6,1232,Super built-up  Area,2003,19-Mar,54.0,21
7690,44.0,1027,Super built-up  Area,2006,18-Apr,53.0,28
7691,65.0,1250,Built-up  Area,2016,Ready To Move,143.0,0
7692,170.0,900,Plot  Area,2009,Ready To Move,279.0,66
7693,80.0,960,Plot  Area,2009,Ready To Move,38.0,59
7694,53.87,1255,Super built-up  Area,2000,Ready To Move,15.0,50
7695,84.0,1434,Built-up  Area,2000,Ready To Move,82.0,61
7696,30.0,925,Built-up  Area,2005,Ready To Move,37.0,63
7697,123.0,1858,Super built-up  Area,2007,19-Dec,171.0,10
7698,70.0,1205,Built-up  Area,2010,Ready To Move,119.0,53
7699,90.0,1500,Plot  Area,2021,18-Jul,568.0,99
7700,200.0,1200,Plot  Area,2014,Ready To Move,780.0,61
7701,48.95,1020,Super built-up  Area,2018,Ready To Move,13.0,37
7702,56.0,965,Super built-up  Area,2022,Ready To Move,20.0,75
7703,270.0,1800,Plot  Area,2009,Ready To Move,10.0,68
7704,90.0,1200,Plot  Area,2002,Ready To Move,242.0,56
7705,82.89,1636,Super built-up  Area,2020,Ready To Move,224.0,58
7706,125.0,1724,Super built-up  Area,2001,18-Dec,31.0,30
7707,67.0,1216,Super built-up  Area,2006,18-Oct,5.0,70
7708,36.25,654,Super built-up  Area,2008,18-Feb,26.0,45
7709,80.0,2460,Built-up  Area,2001,Ready To Move,284.0,36
7710,41.0,1190,Super built-up  Area,2019,Ready To Move,506.0,92
7711,180.0,1200,Plot  Area,2007,Ready To Move,507.0,57
7712,92.0,1636,Super built-up  Area,2002,Ready To Move,140.0,84
7713,73.0,1195,Super built-up  Area,2020,18-Dec,54.0,55
7714,251.0,2400,Super built-up  Area,2015,Ready To Move,115.0,45
7715,67.0,1250,Super built-up  Area,2016,Ready To Move,470.0,28
7716,90.0,1452,Super built-up  Area,2022,Ready To Move,5.0,93
7717,95.0,1546,Super built-up  Area,2007,19-Dec,20.0,71
7718,142.0,3307 - 3464,Built-up  Area,2020,Ready To Move,34.0,74
7719,275.0,1440,Plot  Area,2003,Ready To Move,312.0,46
7720,80.0,2260,Plot  Area,2004,Ready To Move,376.0,5
7721,90.0,2700,Plot  Area,2012,Ready To Move,507.0,31
7722,171.0,1475,Super built-up  Area,2000,Ready To Move,312.0,37
7723,150.0,3000,Built-up  Area,2012,Ready To Move,180.0,29
7724,26.0,375,Built-up  Area,2017,Ready To Move,1059.0,51
7725,66.0,1007,Super built-up  Area,2020,Ready To Move,163.0,82
7726,125.0,1.26Acres,Plot  Area,2020,Ready To Move,29.0,24
7727,1900.0,5422,Super built-up  Area,2019,Ready To Move,1060.0,47
7728,47.0,1020,Super built-up  Area,2001,Ready To Move,54.0,19
7729,150.0,1000,Super built-up  Area,2002,Ready To Move,762.0,84
7730,59.5,800,Plot  Area,2014,Ready To Move,705.0,29
7731,95.0,1200,Plot  Area,2014,Ready To Move,734.0,58
7732,55.0,1125,Super built-up  Area,2001,Ready To Move,8.0,99
7733,140.0,1150,Plot  Area,2011,Ready To Move,90.0,97
7734,43.0,909,Built-up  Area,2005,Ready To Move,263.0,72
7735,240.0,2850,Built-up  Area,2020,Ready To Move,5.0,98
7736,85.0,1400,Super built-up  Area,2013,Ready To Move,665.0,24
7737,61.0,1152,Super built-up  Area,2005,Ready To Move,84.0,19
7738,34.49,958,Super built-up  Area,2022,Ready To Move,252.0,94
7739,55.0,1150,Super built-up  Area,2021,Ready To Move,5.0,56
7740,173.0,2990,Super built-up  Area,2013,Ready To Move,167.0,21
7741,85.0,1310,Super built-up  Area,2022,Ready To Move,21.0,87
7742,126.0,1590,Super built-up  Area,2022,Ready To Move,223.0,40
7743,110.0,1645,Super built-up  Area,2011,Ready To Move,372.0,93
7744,100.0,1800,Built-up  Area,2004,Ready To Move,1061.0,27
7745,150.0,1795,Super built-up  Area,2018,Ready To Move,20.0,49
7746,35.0,1100,Super built-up  Area,2002,Ready To Move,91.0,80
7747,38.535,620 - 934,Super built-up  Area,2015,18-Nov,20.0,76
7748,70.0,925,Super built-up  Area,2013,Ready To Move,448.0,51
7749,120.0,1542.14,Super built-up  Area,2001,Ready To Move,253.0,59
7750,375.0,3746,Plot  Area,2010,Ready To Move,295.0,37
7751,54.0,1430,Super built-up  Area,2009,Ready To Move,20.0,54
7752,55.0,1020,Super built-up  Area,2019,Ready To Move,48.0,78
7753,42.0,750,Plot  Area,2002,Ready To Move,1035.0,73
7754,32.92,1140,Super built-up  Area,2012,18-May,0.0,56
7755,45.0,967,Built-up  Area,2006,Ready To Move,217.0,44
7756,203.0,2470,Super built-up  Area,2004,19-Jun,27.0,46
7757,35.5,850,Built-up  Area,2001,Ready To Move,514.0,75
7758,32.0,1100,Super built-up  Area,2003,Ready To Move,1062.0,69
7759,110.0,1697,Super built-up  Area,2010,Ready To Move,20.0,64
7760,47.0,1250,Super built-up  Area,2015,Ready To Move,47.0,65
7761,50.0,1120,Super built-up  Area,2006,Ready To Move,11.0,68
7762,95.0,1200,Plot  Area,2003,Ready To Move,388.0,13
7763,375.0,5100,Plot  Area,2006,Ready To Move,54.0,58
7764,480.0,2400,Plot  Area,2014,Ready To Move,278.0,39
7765,52.0,1200,Super built-up  Area,2008,Ready To Move,27.0,16
7766,44.0,1100,Super built-up  Area,2012,Ready To Move,10.0,56
7767,76.0,1417,Super built-up  Area,2019,Ready To Move,100.0,87
7768,88.0,1492,Built-up  Area,2001,Ready To Move,20.0,31
7769,79.15,1498,Super built-up  Area,2000,22-Nov,44.0,37
7770,350.0,3500,Built-up  Area,2005,Ready To Move,728.0,12
7771,48.27,1010,Super built-up  Area,2019,Ready To Move,31.0,7
7772,53.5,1255,Super built-up  Area,2012,Ready To Move,210.0,74
7773,35.0,1050,Super built-up  Area,2018,Ready To Move,417.0,75
7774,125.0,1847,Super built-up  Area,2005,Ready To Move,52.0,41
7775,55.0,1200,Super built-up  Area,2020,18-May,681.0,95
7776,37.28,982,Super built-up  Area,2013,Ready To Move,21.0,16
7777,145.0,2144.6,Super built-up  Area,2012,Ready To Move,52.0,41
7778,36.5,750,Super built-up  Area,2003,Ready To Move,18.0,37
7779,35.0,919,Super built-up  Area,2012,Ready To Move,24.0,0
7780,54.3,1087,Super built-up  Area,2020,Ready To Move,140.0,20
7781,74.0,1480,Built-up  Area,2012,Ready To Move,181.0,9
7782,52.0,1180,Built-up  Area,2002,Ready To Move,328.0,92
7783,255.0,2100,Super built-up  Area,2001,Ready To Move,1063.0,82
7784,65.0,1221,Super built-up  Area,2011,Ready To Move,164.0,2
7785,46.0,1194,Super built-up  Area,2018,Ready To Move,53.0,12
7786,122.0,2072,Built-up  Area,2002,Ready To Move,20.0,74
7787,69.0,1600,Built-up  Area,2011,18-Dec,5.0,74
7788,98.0,2200,Super built-up  Area,2009,Ready To Move,356.0,65
7789,220.0,1640,Super built-up  Area,2022,Ready To Move,7.0,19
7790,81.5,1253,Super built-up  Area,2016,Ready To Move,429.0,55
7791,54.92,1061,Super built-up  Area,2021,Ready To Move,54.0,21
7792,115.0,1950,Super built-up  Area,2012,Ready To Move,8.0,14
7793,68.0,1250,Built-up  Area,2003,Ready To Move,8.0,41
7794,80.0,1585,Super built-up  Area,2018,Ready To Move,54.0,52
7795,60.98,1452,Super built-up  Area,2013,Ready To Move,29.0,40
7796,37.0,1015,Super built-up  Area,2008,Ready To Move,130.0,96
7797,118.0,2462 - 2467,Super built-up  Area,2020,19-Aug,43.0,30
7798,56.8,1125,Super built-up  Area,2014,Ready To Move,8.0,21
7799,40.0,1116,Super built-up  Area,2013,18-May,0.0,55
7800,35.0,400,Built-up  Area,2001,Ready To Move,536.0,97
7801,325.0,4000,Super built-up  Area,2005,Ready To Move,64.0,83
7802,410.0,3900,Super built-up  Area,2005,Ready To Move,27.0,13
7803,100.0,1300,Super built-up  Area,2020,Ready To Move,167.0,38
7804,60.42,1419,Super built-up  Area,2010,Ready To Move,15.0,30
7805,55.0,1310,Super built-up  Area,2004,Ready To Move,1064.0,33
7806,152.0,2072,Super built-up  Area,2007,Ready To Move,191.0,24
7807,58.58,1240,Built-up  Area,2004,Ready To Move,168.0,8
7808,98.91,1565,Built-up  Area,2018,Ready To Move,442.0,14
7809,89.0,1820,Super built-up  Area,2019,Ready To Move,140.0,87
7810,88.0,2500,Plot  Area,2002,Ready To Move,331.0,4
7811,310.0,3657,Plot  Area,2011,Ready To Move,38.0,89
7812,62.0,1245,Super built-up  Area,2000,Ready To Move,105.0,27
7813,65.0,1315,Super built-up  Area,2009,Ready To Move,305.0,72
7814,73.0,1410,Super built-up  Area,2000,Ready To Move,254.0,27
7815,60.0,1375,Super built-up  Area,2011,Ready To Move,133.0,86
7816,95.0,1299,Super built-up  Area,2004,Ready To Move,167.0,3
7817,45.5,993,Super built-up  Area,2019,Ready To Move,1065.0,59
7818,45.0,1200,Plot  Area,2004,Ready To Move,92.0,92
7819,156.0,985,Super built-up  Area,2001,Ready To Move,762.0,67
7820,180.0,2400,Built-up  Area,2014,Ready To Move,558.0,25
7821,95.0,1255,Super built-up  Area,2000,18-Nov,27.0,97
7822,131.0,1655,Super built-up  Area,2000,22-Jun,231.0,2
7823,190.0,2830,Super built-up  Area,2009,18-Dec,5.0,50
7824,276.0,6000,Super built-up  Area,2017,Ready To Move,1066.0,56
7825,15.0,550,Built-up  Area,2005,Ready To Move,24.0,58
7826,40.0,825,Super built-up  Area,2009,Ready To Move,674.0,30
7827,111.0,1634,Super built-up  Area,2020,20-Aug,43.0,56
7828,105.0,1200,Plot  Area,2005,Ready To Move,125.0,30
7829,80.0,1222,Super built-up  Area,2021,Ready To Move,547.0,24
7830,63.0,1500,Super built-up  Area,2013,Ready To Move,11.0,46
7831,100.0,1890,Super built-up  Area,2008,Ready To Move,82.0,41
7832,375.0,3750,Built-up  Area,2002,Ready To Move,52.0,67
7833,39.5,850,Super built-up  Area,2011,Ready To Move,102.0,78
7834,78.5,1295,Super built-up  Area,2007,Ready To Move,5.0,54
7835,100.0,1320,Super built-up  Area,2010,Ready To Move,34.0,22
7836,179.0,950,Built-up  Area,2018,Ready To Move,59.0,54
7837,225.0,1200,Plot  Area,2008,Ready To Move,27.0,86
7838,170.0,3000,Built-up  Area,2007,Ready To Move,244.0,32
7839,82.0,1197,Built-up  Area,2015,Ready To Move,201.0,31
7840,60.0,1320,Super built-up  Area,2001,Ready To Move,242.0,93
7841,98.5,1180,Plot  Area,2012,Ready To Move,214.0,86
7842,57.6,840,Super built-up  Area,2015,20-Dec,5.0,80
7843,19.83,540 - 740,Super built-up  Area,2015,20-Dec,5.0,9
7844,71.38,1693,Super built-up  Area,2014,Ready To Move,15.0,89
7845,62.0,1000,Super built-up  Area,2001,Ready To Move,206.0,15
7846,70.0,1305,Built-up  Area,2020,Ready To Move,399.0,25
7847,18.0,450,Built-up  Area,2020,Ready To Move,319.0,86
7848,57.0,705,Super built-up  Area,2007,Ready To Move,112.0,43
7849,75.0,750,Super built-up  Area,2006,Ready To Move,902.0,4
7850,150.0,4800,Built-up  Area,2004,Ready To Move,302.0,57
7851,600.0,5000,Built-up  Area,2007,Ready To Move,767.0,15
7852,425.0,5000,Plot  Area,2006,Ready To Move,331.0,56
7853,104.0,1991,Built-up  Area,2004,18-Dec,5.0,16
7854,90.0,1779,Super built-up  Area,2002,Ready To Move,224.0,23
7855,1250.0,10200,Plot  Area,2007,Ready To Move,5.0,26
7856,38.0,870,Super built-up  Area,2013,Ready To Move,547.0,25
7857,120.0,1595,Super built-up  Area,2012,18-May,20.0,66
7858,26.0,525,Super built-up  Area,2010,21-Dec,29.0,83
7859,120.0,945,Plot  Area,2018,Ready To Move,80.0,1
7860,420.0,2400,Plot  Area,2022,18-Apr,1067.0,9
7861,138.0,2000,Super built-up  Area,2022,18-Dec,408.0,74
7862,93.0,1614,Super built-up  Area,2017,Ready To Move,26.0,66
7863,40.0,1200,Super built-up  Area,2001,Ready To Move,11.0,5
7864,46.0,1150,Built-up  Area,2005,Ready To Move,0.0,35
7865,440.0,3200,Super built-up  Area,2021,Ready To Move,312.0,16
7866,80.48,1610,Super built-up  Area,2008,18-Dec,460.0,51
7867,41.0,1190,Super built-up  Area,2019,Ready To Move,5.0,7
7868,50.0,1050,Super built-up  Area,2003,Ready To Move,516.0,23
7869,420.0,4800,Plot  Area,2015,Ready To Move,896.0,81
7870,97.0,1460,Super built-up  Area,2001,Ready To Move,10.0,4
7871,400.0,3400,Super built-up  Area,2007,Ready To Move,1068.0,62
7872,33.0,600,Plot  Area,2009,Ready To Move,376.0,40
7873,70.0,1569,Built-up  Area,2006,Ready To Move,406.0,79
7874,147.0,2600,Built-up  Area,2003,18-Dec,131.0,45
7875,42.5,645,Super built-up  Area,2016,Ready To Move,30.0,29
7876,180.0,1200,Plot  Area,2005,Ready To Move,1069.0,28
7877,95.0,800,Plot  Area,2010,Ready To Move,76.0,57
7878,80.0,800,Built-up  Area,2021,Ready To Move,277.0,14
7879,90.0,1350,Super built-up  Area,2015,Ready To Move,8.0,63
7880,325.0,2780,Super built-up  Area,2001,Ready To Move,587.0,13
7881,45.12,1410,Super built-up  Area,2012,18-Mar,771.0,86
7882,35.47,1109,Super built-up  Area,2003,Ready To Move,5.0,68
7883,1063.0,2000,Super built-up  Area,2007,Ready To Move,446.0,1
7884,72.0,800,Built-up  Area,2001,Ready To Move,1070.0,35
7885,68.0,1215,Super built-up  Area,2022,Ready To Move,209.0,93
7886,250.0,1230,Plot  Area,2003,Ready To Move,195.0,38
7887,192.0,2273,Built-up  Area,2005,Ready To Move,539.0,26
7888,52.76,1255,Super built-up  Area,2014,18-Aug,321.0,12
7889,49.0,1020,Super built-up  Area,2012,Ready To Move,329.0,40
7890,82.0,1225,Super built-up  Area,2021,18-Jul,1071.0,23
7891,60.0,1120,Super built-up  Area,2000,Ready To Move,176.0,66
7892,625.0,2400,Plot  Area,2010,Ready To Move,538.0,75
7893,69.0,1225,Super built-up  Area,2012,Ready To Move,64.0,92
7894,242.0,5200,Plot  Area,2000,Ready To Move,5.0,74
7895,700.0,4000,Built-up  Area,2021,Ready To Move,312.0,33
7896,145.0,1984,Super built-up  Area,2001,Ready To Move,34.0,69
7897,197.0,2425,Super built-up  Area,2009,Ready To Move,167.0,82
7898,56.12,1200,Plot  Area,2017,18-Sep,391.0,2
7899,45.0,1127,Super built-up  Area,2009,18-Aug,197.0,71
7900,97.0,1655,Built-up  Area,2009,18-Jun,5.0,0
7901,14.0,500,Super built-up  Area,2012,18-Aug,412.0,81
7902,68.38,1200,Plot  Area,2001,18-Jul,47.0,56
7903,43.0,1000,Super built-up  Area,2021,Ready To Move,168.0,52
7904,47.88,1225,Super built-up  Area,2020,18-Jul,112.0,47
7905,45.0,1350,Super built-up  Area,2014,Ready To Move,87.0,15
7906,95.0,600,Plot  Area,2008,18-Apr,76.0,7
7907,49.0,1175,Super built-up  Area,2017,Ready To Move,356.0,6
7908,27.0,655,Super built-up  Area,2001,Ready To Move,228.0,7
7909,84.86,1311,Super built-up  Area,2007,19-Mar,105.0,15
7910,90.0,600,Plot  Area,2002,Ready To Move,347.0,38
7911,38.5,1000,Carpet  Area,2010,Ready To Move,112.0,54
7912,96.0,1196,Super built-up  Area,2022,Ready To Move,1072.0,24
7913,59.0,1050,Built-up  Area,2015,Ready To Move,29.0,6
7914,52.0,1275,Super built-up  Area,2001,Ready To Move,192.0,65
7915,50.0,927,Carpet  Area,2005,Ready To Move,1073.0,23
7916,61.0,1520,Super built-up  Area,2022,Ready To Move,47.0,63
7917,395.0,2400,Plot  Area,2004,Ready To Move,1074.0,60
7918,104.0,1333,Built-up  Area,2019,Ready To Move,27.0,76
7919,18.0,600,Super built-up  Area,2001,18-Mar,586.0,8
