purchase_id,purchase_date,ownership_percentage,buyer_id,property_id
8146,5-2-2009,0.84,46,8146
8147,8-1-2025,0.62,42,8147
8148,1-28-2011,0.75,36,8148
8149,6-9-2010,0.73,55,8149
8150,2-11-2010,0.55,98,8150
8151,6-9-2022,0.77,62,8151
8152,8-16-2002,0.62,60,8152
8153,6-17-2010,0.77,27,8153
8154,12-3-2011,0.8,87,8154
8155,8-29-2021,0.93,77,8155
8156,9-27-2021,0.95,14,8156
8157,12-26-2021,0.52,48,8157
8158,7-28-2004,0.63,55,8158
8159,2-25-2023,0.51,26,8159
8160,11-25-2015,0.84,28,8160
8161,2-26-2006,0.74,98,8161
8162,6-8-2015,0.67,72,8162
8163,1-4-2011,0.6,55,8163
8164,12-13-2009,0.6,6,8164
8165,7-6-2013,0.63,34,8165
8166,5-5-2006,0.65,31,8166
8167,11-5-2007,0.78,2,8167
8168,11-16-2025,0.52,38,8168
8169,1-3-2020,0.59,20,8169
8170,2-13-2025,0.58,66,8170
8171,5-14-2010,0.56,78,8171
8172,2-10-2021,0.58,45,8172
8173,8-13-2010,0.78,63,8173
8174,10-12-2011,0.75,8,8174
8175,2-12-2007,0.54,37,8175
8176,12-22-2002,0.98,88,8176
8177,12-9-2021,0.66,73,8177
8178,7-3-2015,0.58,5,8178
8179,12-28-2011,0.89,27,8179
8180,10-9-2002,0.55,9,8180
8181,6-4-2018,0.5,26,8181
8182,1-28-2003,0.67,80,8182
8183,8-2-2024,0.64,0,8183
8184,4-14-2012,0.86,91,8184
8185,11-13-2025,0.74,20,8185
8186,10-18-2014,0.96,82,8186
8187,12-30-2010,0.5,35,8187
8188,11-10-2006,0.72,72,8188
8189,10-30-2007,0.6,62,8189
8190,12-3-2011,0.85,80,8190
8191,5-21-2021,0.72,49,8191
8192,9-24-2003,0.72,5,8192
8193,10-22-2012,0.59,70,8193
8194,4-15-2024,0.51,55,8194
8195,10-16-2008,0.69,19,8195
8196,12-19-2005,0.79,58,8196
8197,9-7-2016,0.75,96,8197
8198,7-29-2011,0.59,71,8198
8199,4-18-2004,0.97,37,8199
8200,2-29-2003,1.0,19,8200
8201,1-22-2020,0.83,79,8201
8202,2-5-2014,1.0,40,8202
8203,7-29-2000,0.94,2,8203
8204,3-28-2012,0.98,23,8204
8205,9-24-2004,0.82,98,8205
8206,12-25-2014,0.72,52,8206
8207,6-13-2016,0.8,49,8207
8208,4-16-2013,0.7,42,8208
8209,6-27-2018,0.63,99,8209
8210,5-1-2005,0.8,99,8210
8211,2-24-2001,0.71,63,8211
8212,6-23-2025,0.67,60,8212
8213,4-10-2008,0.66,11,8213
8214,1-11-2019,0.82,22,8214
8215,9-26-2019,0.52,90,8215
8216,5-28-2019,0.52,47,8216
8217,8-4-2007,0.54,12,8217
8218,1-30-2019,0.87,38,8218
8219,1-20-2007,0.87,51,8219
8220,6-7-2025,0.54,61,8220
8221,4-24-2024,0.82,81,8221
8222,12-26-2013,0.62,4,8222
8223,7-21-2005,0.52,46,8223
8224,9-12-2007,0.59,61,8224
8225,10-20-2004,0.55,14,8225
8226,3-3-2020,0.51,46,8226
8227,9-25-2021,0.58,39,8227
8228,5-13-2021,0.98,83,8228
8229,8-14-2014,0.72,2,8229
8230,9-29-2016,0.58,18,8230
8231,6-15-2007,0.58,81,8231
8232,4-12-2006,0.57,31,8232
8233,11-19-2005,0.59,28,8233
8234,8-27-2023,0.5,37,8234
8235,6-11-2021,0.88,84,8235
8236,10-26-2015,1.0,61,8236
8237,12-21-2019,0.95,11,8237
8238,7-17-2002,1.0,4,8238
8239,7-16-2006,0.98,27,8239
8240,5-6-2010,0.65,79,8240
8241,3-16-2006,0.71,53,8241
8242,9-23-2013,0.8,20,8242
8243,10-10-2006,0.77,41,8243
8244,5-4-2019,0.63,24,8244
8245,2-1-2011,0.51,20,8245
8246,5-11-2024,0.73,52,8246
8247,9-27-2012,0.77,57,8247
8248,3-6-2006,0.53,37,8248
8249,6-24-2003,0.75,73,8249
8250,6-25-2022,0.61,24,8250
8251,10-4-2002,0.97,8,8251
8252,3-11-2015,0.77,4,8252
8253,5-18-2015,0.75,45,8253
8254,10-12-2019,0.95,31,8254
8255,9-20-2005,0.97,73,8255
8256,12-14-2001,0.82,78,8256
8257,11-30-2024,0.76,33,8257
8258,6-6-2015,0.93,81,8258
8259,1-2-2025,0.9,38,8259
8260,2-11-2025,0.85,0,8260
8261,10-12-2004,0.63,93,8261
8262,10-22-2000,0.99,81,8262
8263,5-10-2008,0.99,70,8263
8264,6-24-2017,0.5,37,8264
8265,5-27-2014,0.65,31,8265
8266,11-13-2002,0.93,12,8266
8267,5-18-2016,0.88,46,8267
8268,12-2-2015,0.84,99,8268
8269,7-2-2000,0.75,96,8269
8270,7-28-2001,0.85,20,8270
8271,5-14-2002,0.68,22,8271
8272,1-16-2009,0.56,83,8272
8273,2-20-2002,0.79,7,8273
8274,10-19-2007,0.51,32,8274
8275,3-6-2009,0.67,49,8275
8276,3-1-2009,0.97,22,8276
8277,9-14-2023,0.71,66,8277
8278,8-16-2001,0.58,40,8278
8279,5-25-2012,0.71,87,8279
8280,10-11-2018,0.53,31,8280
8281,9-23-2017,1.0,47,8281
8282,10-27-2023,0.89,7,8282
8283,9-13-2008,0.79,19,8283
8284,6-4-2012,0.6,30,8284
8285,8-4-2008,0.61,32,8285
8286,9-24-2008,0.97,68,8286
8287,6-20-2023,0.69,57,8287
8288,1-14-2009,0.97,41,8288
8289,4-4-2016,0.54,78,8289
8290,4-5-2008,0.76,54,8290
8291,3-18-2016,1.0,0,8291
8292,5-6-2015,0.62,44,8292
8293,7-28-2002,1.0,26,8293
8294,10-8-2018,0.99,99,8294
8295,7-19-2007,1.0,79,8295
8296,2-5-2003,0.66,74,8296
8297,12-16-2021,0.58,39,8297
8298,4-28-2009,0.67,95,8298
8299,3-17-2018,0.73,32,8299
8300,4-24-2011,0.53,88,8300
8301,9-1-2009,0.98,81,8301
8302,7-24-2009,0.8,86,8302
8303,5-28-2004,0.69,18,8303
8304,7-29-2005,0.99,22,8304
8305,10-24-2024,0.97,34,8305
8306,6-15-2008,0.82,85,8306
8307,11-26-2017,0.81,59,8307
8308,2-30-2023,0.59,14,8308
8309,8-5-2021,0.98,65,8309
8310,2-30-2022,0.86,78,8310
8311,4-1-2007,0.87,53,8311
8312,4-23-2011,1.0,58,8312
8313,8-24-2003,0.82,45,8313
8314,6-14-2017,0.54,14,8314
8315,8-27-2014,0.87,26,8315
8316,9-2-2009,0.93,13,8316
8317,4-8-2005,0.77,44,8317
8318,3-9-2019,0.83,64,8318
8319,1-17-2004,0.72,22,8319
8320,10-30-2004,0.7,43,8320
8321,11-25-2002,0.79,88,8321
8322,3-12-2006,0.58,23,8322
8323,6-24-2005,0.68,42,8323
8324,12-26-2009,0.7,37,8324
8325,8-1-2004,0.6,7,8325
8326,10-7-2023,0.56,64,8326
8327,9-23-2015,0.74,7,8327
8328,9-19-2006,0.92,5,8328
8329,12-7-2017,0.7,2,8329
8330,10-27-2019,0.92,48,8330
8331,5-9-2022,0.83,2,8331
8332,9-3-2012,0.65,63,8332
8333,2-16-2001,0.86,19,8333
8334,10-25-2025,0.87,92,8334
8335,4-17-2003,0.74,92,8335
8336,12-20-2016,0.5,5,8336
8337,12-30-2023,1.0,7,8337
8338,9-16-2001,0.6,19,8338
8339,4-1-2018,0.7,59,8339
8340,2-18-2013,0.51,97,8340
8341,12-18-2009,0.71,25,8341
8342,3-5-2005,0.85,38,8342
8343,10-12-2018,0.83,6,8343
8344,4-26-2004,0.6,12,8344
8345,11-9-2022,0.8,83,8345
8346,10-18-2021,0.87,54,8346
8347,9-16-2006,0.52,73,8347
8348,4-16-2007,0.93,92,8348
8349,7-7-2006,0.71,10,8349
8350,3-21-2002,0.87,50,8350
8351,10-2-2012,0.54,88,8351
8352,4-26-2006,0.7,97,8352
8353,12-18-2022,0.65,69,8353
8354,2-24-2001,0.84,38,8354
8355,3-21-2014,0.83,31,8355
8356,4-12-2013,0.6,85,8356
8357,1-30-2013,0.66,79,8357
8358,9-20-2015,0.59,5,8358
8359,8-27-2001,0.83,4,8359
8360,12-9-2003,0.93,57,8360
8361,6-12-2025,0.74,14,8361
8362,7-26-2020,0.55,27,8362
8363,3-21-2003,0.8,79,8363
8364,10-15-2015,0.75,5,8364
8365,10-30-2021,0.79,47,8365
8366,9-2-2025,0.92,61,8366
8367,1-15-2018,0.7,98,8367
8368,12-29-2008,0.71,2,8368
8369,9-29-2023,0.95,88,8369
8370,8-9-2000,0.89,72,8370
8371,10-9-2020,0.81,83,8371
8372,10-29-2015,0.78,1,8372
8373,9-4-2022,0.66,55,8373
8374,3-6-2007,0.86,5,8374
8375,10-30-2024,0.9,36,8375
8376,4-5-2002,0.82,92,8376
8377,1-4-2017,0.57,71,8377
8378,1-18-2007,0.99,32,8378
8379,6-13-2004,0.64,12,8379
8380,9-2-2013,0.86,73,8380
8381,10-24-2009,0.67,12,8381
8382,9-28-2018,0.5,89,8382
8383,7-15-2025,0.94,51,8383
8384,12-5-2005,0.72,62,8384
8385,3-6-2010,0.98,58,8385
8386,3-9-2017,0.73,37,8386
8387,4-1-2018,0.84,35,8387
8388,11-22-2015,0.86,65,8388
8389,10-6-2003,0.98,57,8389
8390,6-30-2019,0.9,33,8390
8391,2-1-2010,0.89,77,8391
8392,12-11-2021,0.86,53,8392
8393,10-3-2014,0.62,47,8393
8394,12-19-2021,0.75,12,8394
8395,4-17-2009,0.67,98,8395
8396,12-12-2007,0.95,87,8396
8397,10-4-2000,0.79,94,8397
8398,3-2-2018,0.51,83,8398
8399,3-7-2012,0.94,11,8399
8400,6-16-2008,0.69,28,8400
8401,10-19-2000,0.78,76,8401
8402,10-7-2022,0.82,71,8402
8403,1-23-2015,0.59,2,8403
8404,11-28-2001,0.75,20,8404
8405,2-11-2011,0.59,83,8405
8406,2-21-2022,0.79,8,8406
8407,2-9-2010,0.93,61,8407
8408,6-14-2006,0.79,97,8408
8409,1-2-2022,0.58,91,8409
8410,8-29-2018,0.61,94,8410
8411,4-25-2000,0.66,36,8411
8412,8-25-2017,0.98,41,8412
8413,5-2-2014,0.55,24,8413
8414,3-14-2014,0.7,95,8414
8415,7-26-2012,0.78,47,8415
8416,6-9-2008,0.66,21,8416
8417,5-9-2008,0.7,91,8417
8418,4-22-2000,0.65,68,8418
8419,10-10-2025,0.56,85,8419
8420,1-21-2021,0.63,34,8420
8421,3-17-2008,0.69,73,8421
8422,12-30-2023,1.0,50,8422
8423,2-22-2000,0.62,9,8423
8424,8-19-2003,0.64,13,8424
8425,3-29-2007,0.83,75,8425
8426,8-27-2010,0.5,83,8426
8427,11-19-2000,0.82,22,8427
8428,4-25-2015,0.99,8,8428
8429,5-27-2024,0.84,35,8429
8430,12-19-2020,0.82,26,8430
8431,10-6-2021,0.81,69,8431
8432,3-8-2005,1.0,22,8432
8433,12-3-2020,0.97,89,8433
8434,7-18-2019,0.63,93,8434
8435,2-26-2003,0.63,84,8435
8436,8-22-2022,0.91,97,8436
8437,4-8-2022,0.76,11,8437
8438,8-3-2016,0.75,7,8438
8439,11-29-2003,0.72,46,8439
8440,5-14-2018,0.84,53,8440
8441,7-7-2000,0.77,14,8441
8442,1-19-2005,0.69,82,8442
8443,2-17-2005,0.57,48,8443
8444,3-26-2008,0.65,39,8444
8445,7-7-2014,0.58,14,8445
8446,10-22-2018,0.65,73,8446
8447,1-11-2007,0.62,24,8447
8448,10-11-2001,0.65,0,8448
8449,3-17-2010,0.69,7,8449
8450,9-15-2004,0.51,63,8450
8451,3-27-2022,0.75,31,8451
8452,3-2-2008,0.7,67,8452
8453,4-13-2008,0.77,34,8453
8454,2-8-2001,0.67,10,8454
8455,9-8-2004,0.64,71,8455
8456,9-8-2008,0.68,93,8456
8457,6-19-2019,0.95,68,8457
8458,5-9-2025,0.74,97,8458
8459,1-25-2014,0.98,39,8459
8460,3-14-2009,0.83,69,8460
8461,3-15-2006,0.98,45,8461
8462,4-7-2021,0.8,31,8462
8463,7-20-2015,0.81,12,8463
8464,6-26-2000,0.93,51,8464
8465,4-9-2025,0.53,41,8465
8466,6-8-2006,0.86,34,8466
8467,11-13-2023,0.78,4,8467
8468,3-27-2009,0.85,53,8468
8469,9-17-2010,1.0,65,8469
8470,2-15-2005,0.98,77,8470
8471,9-11-2015,0.8,35,8471
8472,5-16-2008,0.79,3,8472
8473,8-29-2019,0.68,55,8473
8474,4-9-2005,0.9,14,8474
8475,12-15-2012,0.74,37,8475
8476,6-14-2006,0.68,43,8476
8477,1-17-2000,0.74,76,8477
8478,7-2-2019,0.56,21,8478
8479,10-22-2002,0.69,10,8479
8480,3-6-2010,0.54,35,8480
8481,2-22-2020,0.72,59,8481
8482,12-21-2024,0.72,17,8482
8483,6-20-2021,0.88,98,8483
8484,7-5-2022,0.94,47,8484
8485,5-26-2003,0.94,56,8485
8486,4-17-2010,0.7,4,8486
8487,6-13-2013,0.67,29,8487
8488,4-7-2000,0.58,50,8488
8489,5-15-2022,0.98,64,8489
8490,7-18-2016,0.89,73,8490
8491,2-18-2015,0.65,98,8491
8492,5-15-2020,0.64,27,8492
8493,7-20-2001,0.63,74,8493
8494,10-23-2016,0.56,28,8494
8495,5-12-2006,0.98,33,8495
8496,4-13-2002,0.57,73,8496
8497,8-7-2016,0.82,95,8497
8498,12-30-2011,0.64,31,8498
8499,2-8-2015,0.86,36,8499
8500,2-21-2003,0.93,91,8500
8501,3-10-2014,0.88,10,8501
8502,6-2-2001,0.81,29,8502
8503,2-7-2003,0.58,14,8503
8504,5-4-2000,0.61,75,8504
8505,12-21-2014,0.8,1,8505
8506,12-28-2022,0.74,92,8506
8507,9-25-2004,0.56,10,8507
8508,3-6-2002,0.75,63,8508
8509,3-27-2010,0.53,11,8509
8510,7-1-2002,0.77,7,8510
8511,7-21-2002,0.61,80,8511
8512,12-29-2012,0.51,57,8512
8513,12-24-2000,0.74,85,8513
8514,12-12-2013,0.86,35,8514
8515,6-21-2000,0.93,11,8515
8516,12-11-2015,0.8,22,8516
8517,6-1-2023,0.6,92,8517
8518,5-3-2019,0.86,45,8518
8519,4-25-2024,0.75,43,8519
8520,2-15-2023,0.58,28,8520
8521,9-2-2004,0.64,75,8521
8522,5-18-2009,0.66,11,8522
8523,8-13-2000,0.66,69,8523
8524,1-28-2008,0.6,53,8524
8525,3-8-2004,0.55,26,8525
8526,5-10-2007,0.65,37,8526
8527,4-11-2011,0.66,97,8527
8528,11-12-2015,0.9,12,8528
8529,7-4-2013,0.68,45,8529
8530,5-20-2008,0.94,96,8530
8531,1-28-2024,0.93,15,8531
8532,2-25-2021,0.81,56,8532
8533,3-25-2002,0.98,60,8533
8534,5-17-2019,0.73,62,8534
8535,4-23-2003,0.98,44,8535
8536,4-16-2001,0.89,56,8536
8537,8-2-2000,0.55,9,8537
8538,2-3-2011,0.67,32,8538
8539,11-1-2008,0.67,22,8539
8540,1-22-2008,0.77,87,8540
8541,2-21-2013,0.83,1,8541
8542,4-25-2008,0.58,82,8542
8543,1-22-2012,0.71,79,8543
8544,11-20-2018,0.74,14,8544
8545,3-25-2007,0.53,55,8545
8546,12-29-2010,0.61,53,8546
8547,11-1-2009,0.9,75,8547
8548,8-14-2012,0.62,42,8548
8549,10-26-2016,0.94,21,8549
8550,12-18-2021,0.72,66,8550
8551,1-20-2024,0.8,49,8551
8552,2-14-2010,0.78,68,8552
8553,10-11-2025,0.64,52,8553
8554,10-19-2004,0.82,42,8554
8555,9-4-2015,0.78,15,8555
8556,5-24-2001,0.7,41,8556
8557,12-14-2025,0.75,56,8557
8558,3-4-2012,0.81,57,8558
8559,1-10-2010,0.99,68,8559
8560,3-8-2016,0.7,18,8560
8561,5-15-2014,0.69,97,8561
8562,9-26-2015,0.78,34,8562
8563,6-4-2006,0.76,74,8563
8564,1-17-2014,0.72,81,8564
8565,9-28-2014,0.68,44,8565
8566,4-20-2013,0.97,37,8566
8567,2-28-2002,0.88,34,8567
8568,4-24-2021,0.75,79,8568
8569,7-22-2011,0.67,18,8569
8570,11-15-2004,0.87,89,8570
8571,6-22-2024,0.92,21,8571
8572,12-26-2014,0.68,39,8572
8573,12-10-2007,0.61,40,8573
8574,3-6-2000,0.56,53,8574
8575,8-5-2018,0.78,26,8575
8576,5-9-2020,0.57,17,8576
8577,2-23-2004,0.58,30,8577
8578,4-8-2017,0.86,27,8578
8579,2-4-2005,0.64,27,8579
8580,4-23-2015,0.7,33,8580
8581,11-7-2017,0.89,44,8581
8582,10-21-2013,0.7,23,8582
8583,5-6-2001,0.87,44,8583
8584,3-18-2011,0.74,88,8584
8585,10-14-2018,0.75,52,8585
8586,5-28-2000,0.72,53,8586
8587,9-29-2000,0.61,57,8587
8588,12-29-2001,0.85,67,8588
8589,12-4-2020,0.92,83,8589
8590,8-3-2019,0.65,4,8590
8591,3-8-2024,0.61,75,8591
8592,5-29-2006,0.64,64,8592
8593,2-14-2009,0.76,36,8593
8594,12-3-2005,0.84,57,8594
8595,8-4-2018,0.74,76,8595
8596,7-3-2014,0.91,11,8596
8597,9-8-2000,0.93,52,8597
8598,2-15-2004,0.55,66,8598
8599,3-17-2001,0.96,81,8599
8600,3-6-2002,0.86,2,8600
8601,6-22-2023,0.66,10,8601
8602,5-20-2020,0.99,4,8602
8603,7-25-2025,0.74,1,8603
8604,1-24-2006,0.82,73,8604
8605,2-26-2019,0.88,54,8605
8606,3-12-2004,0.84,59,8606
8607,8-23-2017,0.7,73,8607
8608,11-24-2017,0.58,3,8608
8609,2-21-2018,0.85,96,8609
8610,1-24-2020,0.61,0,8610
8611,5-6-2006,0.73,76,8611
8612,6-30-2024,0.57,83,8612
8613,10-5-2010,0.97,77,8613
8614,9-4-2013,0.58,81,8614
8615,1-27-2023,0.93,92,8615
8616,12-13-2024,0.69,91,8616
8617,1-18-2003,0.79,12,8617
8618,10-25-2001,0.8,26,8618
8619,8-10-2020,0.84,79,8619
8620,3-23-2013,0.88,1,8620
8621,9-13-2000,0.7,48,8621
8622,2-29-2020,0.69,74,8622
8623,7-27-2019,0.74,35,8623
8624,1-14-2018,0.56,2,8624
8625,11-15-2016,0.62,0,8625
8626,8-27-2013,0.58,73,8626
8627,5-28-2013,0.64,4,8627
8628,12-8-2009,0.83,54,8628
8629,3-16-2020,0.6,46,8629
8630,8-7-2015,0.62,13,8630
8631,8-20-2025,0.71,22,8631
8632,7-27-2018,0.84,96,8632
8633,9-28-2011,0.96,99,8633
8634,4-23-2006,0.51,99,8634
8635,5-2-2011,0.98,75,8635
8636,12-29-2013,0.94,51,8636
8637,2-10-2025,0.68,94,8637
8638,6-15-2011,0.77,28,8638
8639,7-12-2008,0.6,95,8639
8640,12-23-2018,0.71,94,8640
8641,10-19-2017,0.96,30,8641
8642,4-8-2022,0.66,11,8642
8643,1-29-2024,0.98,66,8643
8644,7-26-2009,0.93,67,8644
8645,1-20-2021,0.94,38,8645
8646,10-2-2013,0.51,9,8646
8647,11-4-2001,0.7,42,8647
8648,6-15-2024,0.65,40,8648
8649,6-27-2011,0.89,15,8649
8650,4-7-2013,0.64,36,8650
8651,11-7-2021,0.72,57,8651
8652,12-10-2012,0.58,54,8652
8653,6-5-2011,0.63,20,8653
8654,7-5-2004,0.96,77,8654
8655,3-17-2013,0.66,87,8655
8656,3-25-2012,0.69,81,8656
8657,1-6-2023,0.81,92,8657
8658,3-17-2006,0.51,7,8658
8659,2-14-2004,0.98,78,8659
8660,3-8-2004,0.66,69,8660
8661,11-10-2020,0.57,59,8661
8662,6-25-2019,0.72,61,8662
8663,7-18-2012,0.79,17,8663
8664,12-20-2012,0.96,30,8664
8665,2-27-2003,0.71,15,8665
8666,10-25-2014,0.86,31,8666
8667,5-4-2019,0.62,84,8667
8668,8-2-2019,0.53,50,8668
8669,5-26-2010,0.8,10,8669
8670,8-27-2018,0.57,65,8670
8671,4-16-2021,0.92,40,8671
8672,7-14-2017,0.87,29,8672
8673,2-23-2019,0.92,39,8673
8674,12-25-2013,0.9,13,8674
8675,5-30-2012,0.85,90,8675
8676,1-23-2014,0.75,88,8676
8677,1-26-2017,0.7,79,8677
8678,2-21-2014,0.65,38,8678
8679,3-30-2025,1.0,49,8679
8680,3-29-2018,0.86,30,8680
8681,2-10-2003,0.54,29,8681
8682,5-28-2010,0.7,63,8682
8683,3-7-2013,0.88,93,8683
8684,7-29-2011,0.93,77,8684
8685,11-4-2010,0.82,23,8685
8686,12-13-2023,0.57,11,8686
8687,2-11-2016,0.54,62,8687
8688,12-14-2022,0.5,89,8688
8689,2-16-2013,0.79,60,8689
8690,4-21-2021,0.92,98,8690
8691,4-17-2016,0.57,10,8691
8692,4-15-2008,0.62,8,8692
8693,9-29-2001,0.98,23,8693
8694,6-22-2024,0.95,16,8694
8695,3-16-2007,0.5,97,8695
8696,7-17-2019,0.83,45,8696
8697,12-24-2002,0.57,59,8697
8698,1-26-2003,0.74,12,8698
8699,4-6-2004,0.75,75,8699
8700,8-9-2014,0.65,9,8700
8701,3-20-2003,0.56,9,8701
8702,7-21-2013,0.52,67,8702
8703,11-25-2004,0.79,2,8703
8704,11-21-2022,0.78,10,8704
8705,1-22-2014,0.79,14,8705
8706,4-8-2023,0.88,78,8706
8707,10-15-2021,0.57,19,8707
8708,9-7-2018,0.75,42,8708
8709,10-18-2023,0.79,56,8709
8710,8-8-2007,0.6,9,8710
8711,5-4-2014,0.79,38,8711
8712,10-18-2016,0.64,18,8712
8713,8-11-2004,0.62,44,8713
8714,11-10-2006,0.82,23,8714
8715,10-8-2024,0.94,45,8715
8716,11-4-2002,0.79,13,8716
8717,8-7-2018,0.99,30,8717
8718,3-11-2011,0.59,20,8718
8719,8-5-2018,0.92,57,8719
8720,3-14-2004,0.58,76,8720
8721,7-4-2005,0.69,95,8721
8722,2-1-2012,0.9,28,8722
8723,9-24-2008,0.93,78,8723
8724,10-30-2025,0.88,64,8724
8725,9-17-2015,0.88,59,8725
8726,2-14-2022,0.51,11,8726
8727,1-7-2000,0.83,91,8727
8728,4-21-2020,0.62,71,8728
8729,1-24-2002,0.51,67,8729
8730,7-21-2024,1.0,2,8730
8731,2-24-2018,0.6,63,8731
8732,4-6-2019,0.66,14,8732
8733,11-28-2022,0.78,83,8733
8734,1-8-2014,0.8,74,8734
8735,11-28-2000,0.71,57,8735
8736,4-11-2008,0.95,38,8736
8737,9-6-2014,0.65,44,8737
8738,1-3-2009,0.7,55,8738
8739,8-10-2017,0.73,65,8739
8740,4-3-2014,0.96,5,8740
8741,9-19-2016,0.6,62,8741
8742,4-23-2015,0.84,89,8742
8743,6-2-2024,0.67,19,8743
8744,4-4-2010,0.72,59,8744
8745,8-29-2000,0.63,0,8745
8746,11-30-2010,0.87,5,8746
8747,8-13-2001,0.65,27,8747
8748,10-25-2010,0.64,81,8748
8749,8-26-2023,0.53,28,8749
8750,6-28-2024,0.75,33,8750
8751,3-24-2000,0.74,8,8751
8752,9-18-2015,0.65,67,8752
8753,11-16-2021,0.53,4,8753
8754,9-9-2009,0.55,70,8754
8755,12-3-2019,0.87,56,8755
8756,7-13-2009,0.85,93,8756
8757,3-26-2017,0.63,32,8757
8758,10-22-2014,0.59,25,8758
8759,2-10-2006,0.52,3,8759
8760,7-21-2001,0.62,65,8760
8761,4-6-2000,0.75,82,8761
8762,1-1-2000,0.67,16,8762
8763,3-13-2003,0.77,22,8763
8764,1-28-2019,0.76,64,8764
8765,7-3-2023,0.73,86,8765
8766,10-29-2009,0.83,4,8766
8767,11-19-2007,0.94,31,8767
8768,3-4-2024,0.54,77,8768
8769,2-11-2013,0.95,71,8769
8770,2-30-2007,0.66,34,8770
8771,1-19-2017,0.98,88,8771
8772,2-21-2018,0.65,49,8772
8773,6-16-2007,0.6,18,8773
8774,8-17-2021,0.78,34,8774
8775,9-22-2002,0.5,47,8775
8776,12-15-2015,0.69,98,8776
8777,7-25-2025,0.53,99,8777
8778,9-21-2007,0.52,29,8778
8779,12-17-2004,0.94,93,8779
8780,8-1-2011,0.79,29,8780
8781,8-23-2024,1.0,13,8781
8782,1-7-2009,0.89,65,8782
8783,5-29-2022,0.82,88,8783
8784,4-30-2016,0.65,74,8784
8785,4-5-2023,0.61,84,8785
8786,9-16-2011,0.62,49,8786
8787,10-16-2005,0.57,64,8787
8788,1-10-2005,0.68,14,8788
8789,9-25-2002,0.55,54,8789
8790,1-1-2016,0.62,58,8790
8791,12-17-2015,0.61,21,8791
8792,6-2-2025,0.81,79,8792
8793,4-4-2015,0.67,21,8793
8794,11-22-2023,0.7,22,8794
8795,8-8-2020,0.9,75,8795
8796,8-8-2011,0.99,50,8796
8797,5-28-2017,0.86,24,8797
8798,12-29-2011,0.8,18,8798
8799,3-16-2007,0.83,80,8799
8800,8-7-2002,0.59,88,8800
8801,6-18-2011,0.93,70,8801
8802,6-25-2012,1.0,43,8802
8803,12-10-2023,0.73,62,8803
8804,7-26-2001,0.64,70,8804
8805,8-10-2011,0.76,46,8805
8806,8-27-2014,0.51,12,8806
8807,1-13-2023,0.75,82,8807
8808,5-18-2022,0.81,86,8808
8809,1-8-2024,0.9,18,8809
8810,8-6-2009,0.54,56,8810
8811,5-8-2001,0.57,18,8811
8812,11-4-2021,0.63,9,8812
8813,8-8-2021,0.5,29,8813
8814,4-23-2021,0.81,85,8814
8815,10-25-2008,0.55,68,8815
8816,12-18-2023,0.65,9,8816
8817,10-7-2004,0.51,48,8817
8818,5-25-2021,0.76,22,8818
8819,9-18-2006,0.92,6,8819
8820,11-1-2003,0.85,37,8820
8821,4-4-2020,0.69,56,8821
8822,2-27-2010,0.86,56,8822
8823,8-5-2022,0.77,3,8823
8824,8-10-2002,0.76,4,8824
8825,5-25-2016,0.61,34,8825
8826,5-6-2006,0.81,92,8826
8827,12-25-2004,0.66,73,8827
8828,12-12-2016,0.82,24,8828
8829,7-1-2016,0.63,51,8829
8830,10-10-2025,0.86,47,8830
8831,5-23-2010,0.75,36,8831
8832,10-16-2007,0.63,12,8832
8833,5-14-2014,0.68,17,8833
8834,3-17-2015,0.59,26,8834
8835,10-12-2003,0.73,76,8835
8836,3-9-2019,0.6,80,8836
8837,8-28-2022,0.56,45,8837
8838,11-19-2024,0.66,87,8838
8839,12-21-2023,0.66,7,8839
8840,10-3-2008,0.65,1,8840
8841,3-22-2023,0.82,26,8841
8842,7-15-2011,0.69,40,8842
8843,12-23-2006,0.94,33,8843
8844,3-8-2020,0.77,10,8844
8845,1-26-2017,0.91,23,8845
8846,5-21-2008,0.66,63,8846
8847,11-19-2012,0.66,4,8847
8848,2-25-2023,0.82,85,8848
8849,10-28-2019,0.6,25,8849
8850,8-22-2011,0.62,1,8850
8851,8-21-2005,0.85,75,8851
8852,12-15-2020,0.72,20,8852
8853,2-6-2006,0.54,82,8853
8854,9-24-2003,0.95,52,8854
8855,1-2-2014,0.52,75,8855
8856,8-18-2025,0.56,16,8856
8857,12-13-2016,0.78,48,8857
8858,3-26-2021,0.81,41,8858
8859,6-14-2007,0.92,80,8859
8860,9-27-2018,0.5,77,8860
8861,11-22-2008,0.56,59,8861
8862,10-29-2000,0.52,31,8862
8863,8-18-2018,0.64,18,8863
8864,9-16-2025,0.71,97,8864
8865,7-18-2012,0.82,31,8865
8866,9-18-2002,0.99,44,8866
8867,5-29-2015,0.92,20,8867
8868,2-2-2009,0.73,21,8868
8869,12-12-2016,0.58,24,8869
8870,5-26-2003,0.51,23,8870
8871,4-17-2018,0.98,66,8871
8872,8-4-2012,0.54,2,8872
8873,10-7-2000,0.96,61,8873
8874,11-14-2002,0.87,18,8874
8875,11-10-2001,0.74,65,8875
8876,2-22-2016,0.64,88,8876
8877,8-29-2013,0.62,87,8877
8878,2-19-2001,0.72,79,8878
8879,9-30-2011,0.62,92,8879
8880,3-27-2006,0.78,0,8880
