transaction_id,sale_price,sale_date,payment_type,property_id
6556,59.0,7-2-2005,Cash,6556
6557,85.0,3-9-2005,Loan,6557
6558,165.0,4-15-2002,Cash,6558
6559,130.0,8-14-2003,Loan,6559
6560,46.0,12-11-2009,Cash,6560
6561,220.0,9-15-2002,Cash,6561
6562,152.0,1-2-2011,Cash,6562
6563,108.0,4-8-2002,Loan,6563
6564,65.0,4-7-2000,Cash,6564
6565,72.0,5-11-2013,Loan,6565
6566,165.0,7-21-2011,Cash,6566
6567,400.0,9-25-2020,Cash,6567
6568,85.0,5-27-2006,Loan,6568
6569,55.0,8-19-2020,Cash,6569
6570,48.0,7-21-2015,Loan,6570
6571,85.0,9-30-2024,Loan,6571
6572,44.0,7-24-2012,Loan,6572
6573,33.0,6-13-2014,Loan,6573
6574,140.0,11-10-2018,Cash,6574
6575,45.0,11-13-2014,Loan,6575
6576,49.35,7-3-2003,Loan,6576
6577,155.0,4-5-2016,Loan,6577
6578,110.0,9-15-2003,Cash,6578
6579,38.33,1-30-2016,Loan,6579
6580,38.13,6-3-2007,Loan,6580
6581,40.72,2-1-2016,Loan,6581
6582,61.0,12-4-2020,Loan,6582
6583,85.4,10-23-2014,Loan,6583
6584,41.0,11-10-2019,Cash,6584
6585,83.0,7-26-2016,Cash,6585
6586,16.9,10-27-2009,Cash,6586
6587,40.7,9-29-2017,Cash,6587
6588,70.93,8-10-2016,Loan,6588
6589,58.4,12-16-2004,Loan,6589
6590,120.0,6-26-2002,Cash,6590
6591,43.0,11-6-2010,Cash,6591
6592,211.0,9-10-2004,Cash,6592
6593,195.0,12-15-2000,Cash,6593
6594,40.0,8-24-2025,Cash,6594
6595,200.0,3-24-2008,Loan,6595
6596,75.0,1-10-2001,Loan,6596
6597,93.0,7-19-2002,Loan,6597
6598,135.0,3-29-2000,Loan,6598
6599,98.0,7-20-2000,Loan,6599
6600,95.0,3-4-2004,Cash,6600
6601,74.0,12-12-2009,Cash,6601
6602,150.0,11-4-2020,Cash,6602
6603,115.0,9-4-2002,Loan,6603
6604,140.0,4-14-2006,Loan,6604
6605,32.0,6-20-2024,Loan,6605
6606,95.0,8-27-2001,Loan,6606
6607,170.0,10-1-2011,Loan,6607
6608,30.0,7-25-2025,Loan,6608
6609,115.0,3-28-2008,Loan,6609
6610,410.0,12-21-2016,Cash,6610
6611,525.0,4-4-2017,Cash,6611
6612,37.0,11-5-2012,Loan,6612
6613,48.53,4-16-2012,Loan,6613
6614,37.0,12-3-2025,Cash,6614
6615,91.0,10-20-2001,Loan,6615
6616,80.0,12-20-2021,Loan,6616
6617,75.0,2-3-2002,Cash,6617
6618,85.0,8-1-2000,Loan,6618
6619,59.0,7-22-2022,Loan,6619
6620,82.0,3-12-2011,Loan,6620
6621,138.0,11-9-2023,Loan,6621
6622,68.0,2-17-2010,Cash,6622
6623,26.0,5-7-2013,Loan,6623
6624,120.0,4-20-2012,Loan,6624
6625,145.0,3-7-2020,Cash,6625
6626,146.0,2-19-2009,Cash,6626
6627,60.0,11-6-2021,Loan,6627
6628,150.0,8-10-2008,Cash,6628
6629,50.0,9-29-2005,Cash,6629
6630,75.0,6-12-2014,Cash,6630
6631,80.0,2-8-2002,Cash,6631
6632,58.0,3-29-2003,Cash,6632
6633,110.0,4-30-2004,Cash,6633
6634,16.0,5-26-2021,Cash,6634
6635,44.0,9-18-2014,Cash,6635
6636,25.49,5-29-2011,Loan,6636
6637,35.07,11-14-2008,Cash,6637
6638,56.0,2-16-2000,Cash,6638
6639,45.0,6-12-2012,Cash,6639
6640,69.0,10-10-2002,Cash,6640
6641,75.0,8-21-2000,Cash,6641
6642,65.0,5-25-2000,Loan,6642
6643,157.5,7-25-2009,Loan,6643
6644,82.0,12-2-2021,Loan,6644
6645,62.38,4-7-2014,Loan,6645
6646,42.0,12-20-2011,Cash,6646
6647,65.0,7-14-2002,Cash,6647
6648,114.0,3-13-2020,Cash,6648
6649,86.26,5-27-2015,Cash,6649
6650,325.0,5-9-2013,Loan,6650
6651,69.75,11-13-2012,Cash,6651
6652,45.0,10-13-2014,Cash,6652
6653,52.0,5-22-2005,Loan,6653
6654,42.0,2-22-2019,Cash,6654
6655,45.0,4-3-2005,Loan,6655
6656,85.0,2-22-2002,Cash,6656
6657,120.0,5-5-2019,Cash,6657
6658,79.55,7-9-2013,Loan,6658
6659,350.0,11-23-2009,Loan,6659
6660,40.0,10-25-2020,Loan,6660
6661,39.5,4-20-2006,Loan,6661
6662,233.0,3-11-2020,Loan,6662
6663,100.0,3-21-2015,Cash,6663
6664,150.0,4-14-2017,Cash,6664
6665,66.5,2-27-2012,Loan,6665
6666,72.0,12-8-2002,Loan,6666
6667,300.0,8-17-2002,Cash,6667
6668,49.6,8-24-2000,Loan,6668
6669,79.0,12-3-2023,Cash,6669
6670,111.0,5-5-2017,Loan,6670
6671,550.0,3-5-2017,Cash,6671
6672,64.5,9-10-2008,Cash,6672
6673,50.0,2-25-2000,Loan,6673
6674,86.0,6-14-2015,Cash,6674
6675,500.0,1-22-2001,Cash,6675
6676,80.0,5-11-2002,Loan,6676
6677,128.0,8-9-2011,Loan,6677
6678,75.0,7-3-2014,Loan,6678
6679,47.0,4-5-2015,Loan,6679
6680,65.0,12-8-2024,Loan,6680
6681,45.56,9-25-2010,Loan,6681
6682,28.57,10-7-2008,Cash,6682
6683,90.0,5-1-2011,Loan,6683
6684,27.68,11-17-2025,Loan,6684
6685,36.0,1-7-2003,Loan,6685
6686,190.0,1-19-2008,Cash,6686
6687,45.0,12-8-2010,Loan,6687
6688,64.98,1-12-2022,Loan,6688
6689,56.0,5-13-2007,Cash,6689
6690,33.0,1-12-2014,Cash,6690
6691,21.0,10-5-2017,Loan,6691
6692,230.0,7-23-2020,Loan,6692
6693,170.0,12-12-2007,Cash,6693
6694,42.0,8-28-2015,Loan,6694
6695,350.0,9-20-2004,Loan,6695
6696,180.0,6-18-2025,Loan,6696
6697,58.0,6-27-2022,Loan,6697
6698,38.0,2-8-2006,Loan,6698
6699,74.0,10-30-2003,Cash,6699
6700,150.0,7-22-2011,Loan,6700
6701,70.0,2-7-2012,Loan,6701
6702,75.0,11-24-2004,Cash,6702
6703,58.0,12-10-2011,Cash,6703
6704,53.35,3-6-2008,Cash,6704
6705,48.0,12-15-2024,Loan,6705
6706,155.0,1-20-2006,Cash,6706
6707,56.0,2-5-2022,Loan,6707
6708,50.8,11-21-2021,Cash,6708
6709,57.0,10-17-2019,Loan,6709
6710,50.0,7-28-2001,Loan,6710
6711,95.0,8-6-2019,Cash,6711
6712,80.0,4-27-2016,Loan,6712
6713,125.0,7-16-2003,Loan,6713
6714,25.0,3-28-2019,Cash,6714
6715,53.0,9-7-2002,Loan,6715
6716,60.0,1-19-2020,Cash,6716
6717,23.0,3-18-2010,Cash,6717
6718,85.0,8-20-2001,Loan,6718
6719,28.545,8-6-2014,Loan,6719
6720,40.2,1-9-2020,Cash,6720
6721,75.0,10-7-2003,Loan,6721
6722,80.0,6-17-2023,Loan,6722
6723,123.0,11-8-2021,Cash,6723
6724,42.7,8-1-2019,Loan,6724
6725,60.0,9-13-2005,Loan,6725
6726,22.0,1-23-2011,Loan,6726
6727,310.0,12-17-2012,Cash,6727
6728,70.0,9-7-2010,Cash,6728
6729,198.0,11-14-2004,Cash,6729
6730,60.0,7-23-2000,Loan,6730
6731,44.24,9-14-2007,Cash,6731
6732,85.0,7-21-2001,Loan,6732
6733,35.0,3-28-2009,Cash,6733
6734,110.0,6-21-2015,Loan,6734
6735,135.0,9-13-2012,Cash,6735
6736,140.0,1-6-2014,Loan,6736
6737,33.84,2-24-2013,Cash,6737
6738,90.0,11-15-2008,Cash,6738
6739,34.65,5-17-2024,Loan,6739
6740,62.0,1-19-2009,Cash,6740
6741,350.0,7-24-2017,Cash,6741
6742,50.0,4-1-2003,Loan,6742
6743,100.0,11-11-2013,Loan,6743
6744,60.0,2-11-2009,Loan,6744
6745,75.0,12-20-2016,Loan,6745
6746,45.0,1-5-2008,Cash,6746
6747,58.86,6-26-2001,Loan,6747
6748,44.0,12-26-2009,Loan,6748
6749,47.0,3-10-2013,Loan,6749
6750,75.0,9-22-2023,Cash,6750
6751,120.0,9-28-2000,Cash,6751
6752,138.0,6-25-2005,Loan,6752
6753,87.0,8-21-2010,Cash,6753
6754,184.0,6-9-2000,Cash,6754
6755,24.86,12-2-2007,Loan,6755
6756,130.0,10-9-2011,Cash,6756
6757,79.0,11-19-2017,Loan,6757
6758,140.0,5-7-2012,Cash,6758
6759,67.0,7-10-2000,Cash,6759
6760,125.0,7-18-2002,Cash,6760
6761,34.82,9-2-2017,Loan,6761
6762,177.0,8-27-2013,Loan,6762
6763,460.0,6-7-2009,Loan,6763
6764,78.0,3-24-2015,Cash,6764
6765,40.55,9-11-2017,Cash,6765
6766,41.51,2-17-2008,Loan,6766
6767,85.0,12-14-2000,Loan,6767
6768,115.0,1-25-2019,Loan,6768
6769,72.02,11-11-2018,Loan,6769
6770,99.26,8-12-2007,Loan,6770
6771,190.0,10-9-2002,Cash,6771
6772,65.0,2-11-2020,Loan,6772
6773,44.0,5-18-2023,Cash,6773
6774,79.8,6-3-2007,Loan,6774
6775,130.0,8-28-2016,Loan,6775
6776,270.0,11-23-2023,Loan,6776
6777,47.25,9-17-2009,Cash,6777
6778,341.0,4-11-2008,Cash,6778
6779,79.0,11-13-2003,Cash,6779
6780,29.47,11-9-2000,Cash,6780
6781,1100.0,11-22-2001,Loan,6781
6782,125.0,8-12-2002,Cash,6782
6783,43.0,12-22-2008,Loan,6783
6784,90.0,1-13-2014,Loan,6784
6785,68.0,11-28-2021,Cash,6785
6786,139.0,7-18-2008,Cash,6786
6787,19.5,10-9-2015,Loan,6787
6788,65.0,6-17-2007,Cash,6788
6789,132.0,8-21-2023,Cash,6789
6790,99.0,9-17-2002,Cash,6790
6791,370.0,8-17-2017,Loan,6791
6792,59.76,8-5-2001,Loan,6792
6793,68.0,3-6-2000,Loan,6793
6794,60.0,11-20-2017,Cash,6794
6795,64.5,11-23-2022,Loan,6795
6796,55.0,4-12-2002,Loan,6796
6797,50.79,10-29-2022,Loan,6797
6798,47.25,6-30-2024,Loan,6798
6799,68.5,7-7-2013,Cash,6799
6800,35.0,12-7-2002,Loan,6800
6801,43.0,12-6-2008,Cash,6801
6802,96.51,7-12-2009,Loan,6802
6803,43.79,4-8-2013,Loan,6803
6804,57.0,8-5-2011,Loan,6804
6805,53.0,5-4-2004,Loan,6805
6806,58.0,9-28-2006,Cash,6806
6807,48.0,3-10-2013,Cash,6807
6808,60.0,2-4-2010,Loan,6808
6809,100.0,3-21-2018,Cash,6809
6810,40.0,2-30-2006,Cash,6810
6811,75.0,3-13-2015,Loan,6811
6812,30.0,10-11-2003,Cash,6812
6813,90.0,8-9-2003,Cash,6813
6814,128.0,8-7-2022,Cash,6814
6815,200.0,6-21-2012,Cash,6815
6816,145.0,5-7-2023,Cash,6816
6817,60.0,2-11-2015,Cash,6817
6818,100.0,12-27-2025,Loan,6818
6819,32.49,5-21-2016,Loan,6819
6820,154.0,1-17-2015,Cash,6820
6821,112.0,11-23-2013,Cash,6821
6822,90.0,5-6-2024,Loan,6822
6823,101.0,12-13-2022,Cash,6823
6824,50.0,5-5-2011,Loan,6824
6825,67.0,10-28-2023,Cash,6825
6826,69.0,10-11-2015,Loan,6826
6827,90.0,7-2-2025,Loan,6827
6828,275.0,5-11-2004,Cash,6828
6829,64.0,12-30-2005,Loan,6829
6830,60.0,9-24-2024,Loan,6830
6831,550.0,9-11-2025,Loan,6831
6832,50.855,6-16-2015,Loan,6832
6833,40.0,6-15-2015,Loan,6833
6834,160.0,2-21-2004,Loan,6834
6835,80.0,5-18-2008,Cash,6835
6836,142.0,1-14-2021,Cash,6836
6837,39.0,11-14-2008,Cash,6837
6838,1700.0,11-2-2001,Loan,6838
6839,56.0,1-15-2019,Cash,6839
6840,27.0,4-9-2001,Cash,6840
6841,40.0,5-30-2008,Loan,6841
6842,180.0,9-10-2014,Cash,6842
6843,140.0,4-12-2008,Cash,6843
6844,86.5,11-16-2005,Loan,6844
6845,65.0,4-13-2008,Cash,6845
6846,110.0,5-20-2007,Loan,6846
6847,95.0,5-1-2019,Cash,6847
6848,58.0,10-1-2016,Cash,6848
6849,60.0,6-20-2019,Loan,6849
6850,65.0,6-28-2007,Loan,6850
6851,98.0,5-2-2019,Cash,6851
6852,45.6,2-29-2015,Cash,6852
6853,63.0,8-17-2007,Loan,6853
6854,280.0,6-3-2006,Cash,6854
6855,46.9,7-12-2005,Cash,6855
6856,75.0,11-6-2004,Cash,6856
6857,43.82,7-12-2020,Loan,6857
6858,105.0,3-1-2024,Loan,6858
6859,85.0,12-6-2023,Cash,6859
6860,183.0,8-14-2001,Loan,6860
6861,44.8,12-8-2010,Loan,6861
6862,145.0,4-21-2001,Loan,6862
6863,135.0,4-17-2010,Loan,6863
6864,72.0,7-18-2008,Loan,6864
6865,53.0,9-28-2018,Loan,6865
6866,62.0,10-5-2002,Cash,6866
6867,65.0,3-14-2013,Loan,6867
6868,135.0,10-15-2001,Loan,6868
6869,325.0,9-1-2011,Cash,6869
6870,100.0,7-15-2023,Loan,6870
6871,32.63,8-5-2009,Loan,6871
6872,75.0,9-16-2001,Cash,6872
6873,152.0,11-28-2007,Loan,6873
6874,175.0,10-20-2024,Loan,6874
6875,43.32,5-12-2023,Loan,6875
6876,125.0,9-6-2021,Loan,6876
6877,31.48,9-9-2007,Loan,6877
6878,39.95,8-5-2002,Loan,6878
6879,57.0,11-27-2002,Cash,6879
6880,60.0,4-6-2006,Cash,6880
6881,48.0,12-8-2007,Cash,6881
6882,32.0,11-27-2011,Loan,6882
6883,68.1,4-4-2000,Loan,6883
6884,75.48,11-12-2003,Loan,6884
6885,125.0,9-7-2017,Loan,6885
6886,60.0,8-30-2019,Cash,6886
6887,116.0,7-17-2020,Loan,6887
6888,78.0,9-15-2003,Cash,6888
6889,40.22,2-2-2021,Cash,6889
6890,45.0,11-8-2000,Cash,6890
6891,55.0,9-1-2004,Loan,6891
6892,90.0,8-28-2007,Loan,6892
6893,99.0,11-10-2000,Cash,6893
6894,42.5,9-11-2003,Loan,6894
6895,38.19,7-9-2007,Loan,6895
6896,100.0,10-22-2020,Loan,6896
6897,149.0,5-5-2010,Cash,6897
6898,57.0,5-5-2010,Loan,6898
6899,72.0,2-19-2010,Cash,6899
6900,45.0,3-12-2015,Loan,6900
6901,60.0,6-9-2003,Cash,6901
6902,68.0,2-27-2023,Cash,6902
6903,17.0,10-16-2001,Cash,6903
6904,65.0,3-2-2024,Cash,6904
6905,55.0,2-10-2022,Loan,6905
6906,76.0,1-13-2019,Loan,6906
6907,54.0,10-15-2002,Cash,6907
6908,25.0,12-23-2001,Loan,6908
6909,104.0,7-25-2023,Loan,6909
6910,55.44,6-29-2017,Loan,6910
6911,73.0,3-28-2022,Loan,6911
6912,43.13,3-3-2004,Cash,6912
6913,45.2,9-23-2001,Loan,6913
6914,71.5,6-6-2023,Loan,6914
6915,38.0,1-25-2000,Loan,6915
6916,90.0,7-1-2005,Loan,6916
6917,59.52,6-3-2020,Cash,6917
6918,125.0,3-5-2008,Loan,6918
6919,50.0,9-20-2015,Loan,6919
6920,120.0,1-13-2017,Loan,6920
6921,110.0,8-15-2014,Cash,6921
6922,53.33,10-14-2024,Loan,6922
6923,158.0,4-22-2000,Cash,6923
6924,46.0,6-17-2010,Loan,6924
6925,49.5,5-16-2002,Loan,6925
6926,200.0,7-10-2002,Cash,6926
6927,100.0,4-17-2014,Cash,6927
6928,82.0,5-25-2024,Loan,6928
6929,337.0,4-12-2018,Loan,6929
6930,76.0,9-11-2010,Cash,6930
6931,175.0,9-9-2022,Loan,6931
6932,56.0,11-24-2022,Cash,6932
6933,50.19,7-19-2018,Loan,6933
6934,53.9,3-14-2007,Loan,6934
6935,150.0,4-4-2001,Loan,6935
6936,150.0,1-12-2024,Loan,6936
6937,675.0,12-25-2012,Loan,6937
6938,125.0,12-27-2012,Loan,6938
6939,98.0,6-3-2012,Cash,6939
6940,105.0,8-8-2021,Cash,6940
6941,42.0,7-27-2023,Loan,6941
6942,65.0,8-19-2020,Cash,6942
6943,43.0,11-27-2006,Loan,6943
6944,95.0,6-8-2006,Loan,6944
6945,72.0,4-15-2013,Loan,6945
6946,68.62,5-11-2025,Loan,6946
6947,75.0,8-28-2005,Cash,6947
6948,38.15,5-13-2004,Loan,6948
6949,74.0,9-25-2021,Loan,6949
6950,28.0,10-28-2013,Cash,6950
6951,180.0,11-7-2006,Cash,6951
6952,27.0,4-13-2013,Cash,6952
6953,109.0,10-14-2025,Loan,6953
6954,41.0,12-7-2008,Cash,6954
6955,65.0,2-11-2021,Loan,6955
6956,110.0,12-5-2017,Loan,6956
6957,118.0,2-12-2018,Loan,6957
6958,77.27,7-14-2022,Cash,6958
6959,110.0,5-30-2014,Cash,6959
6960,54.99,10-19-2025,Cash,6960
6961,82.0,2-9-2015,Loan,6961
6962,51.48,6-11-2014,Loan,6962
6963,54.0,9-11-2001,Cash,6963
6964,21.0,11-27-2001,Loan,6964
6965,36.54,4-3-2000,Loan,6965
6966,77.5,11-4-2014,Loan,6966
6967,100.0,2-9-2017,Cash,6967
6968,70.0,7-18-2011,Loan,6968
6969,220.0,7-3-2022,Cash,6969
6970,43.0,7-2-2001,Loan,6970
6971,61.28,11-20-2024,Cash,6971
6972,235.0,7-21-2002,Loan,6972
6973,95.0,12-16-2023,Loan,6973
6974,85.61,7-16-2019,Loan,6974
6975,98.0,12-20-2019,Loan,6975
6976,16.45,5-14-2008,Cash,6976
6977,57.0,8-26-2025,Cash,6977
6978,67.0,4-12-2023,Loan,6978
6979,32.92,7-21-2019,Loan,6979
6980,50.0,4-3-2017,Loan,6980
6981,200.0,4-25-2025,Cash,6981
6982,190.0,1-7-2006,Loan,6982
6983,160.0,4-26-2020,Cash,6983
6984,170.0,1-15-2008,Loan,6984
6985,115.0,12-10-2012,Cash,6985
6986,39.0,6-12-2020,Cash,6986
6987,25.29,5-12-2007,Loan,6987
6988,95.0,1-21-2009,Loan,6988
6989,80.0,6-12-2003,Cash,6989
6990,27.5,7-4-2021,Loan,6990
6991,82.0,5-18-2013,Loan,6991
6992,105.0,7-22-2015,Cash,6992
6993,66.0,8-19-2015,Cash,6993
6994,55.0,4-9-2009,Cash,6994
6995,70.0,4-20-2011,Loan,6995
6996,165.0,8-10-2023,Loan,6996
6997,129.0,11-30-2007,Loan,6997
6998,55.0,9-13-2003,Loan,6998
6999,51.0,8-18-2019,Loan,6999
7000,40.6,1-20-2001,Loan,7000
7001,290.0,9-19-2022,Loan,7001
7002,62.5,12-28-2018,Loan,7002
7003,80.0,4-28-2003,Loan,7003
7004,50.19,9-26-2009,Loan,7004
7005,145.0,6-12-2014,Loan,7005
7006,55.0,8-20-2000,Loan,7006
7007,99.0,2-6-2015,Loan,7007
7008,285.0,7-22-2025,Cash,7008
7009,55.0,10-20-2024,Loan,7009
7010,75.0,2-27-2007,Cash,7010
7011,165.0,7-12-2012,Cash,7011
7012,43.0,2-17-2003,Cash,7012
7013,55.0,6-16-2007,Loan,7013
7014,150.0,11-22-2020,Loan,7014
7015,117.0,12-6-2022,Loan,7015
7016,58.0,10-24-2023,Cash,7016
7017,43.61,5-6-2018,Cash,7017
7018,175.0,1-4-2002,Cash,7018
7019,343.0,12-10-2022,Loan,7019
7020,191.0,2-19-2004,Loan,7020
7021,47.0,12-2-2023,Cash,7021
7022,650.0,9-9-2021,Cash,7022
7023,125.0,4-4-2006,Cash,7023
7024,178.0,12-21-2024,Cash,7024
7025,60.0,5-30-2010,Cash,7025
7026,350.0,1-7-2017,Cash,7026
7027,98.0,7-2-2018,Loan,7027
7028,15.0,9-17-2005,Cash,7028
7029,95.0,5-27-2012,Loan,7029
7030,104.0,2-10-2014,Loan,7030
7031,136.0,4-28-2016,Cash,7031
7032,79.0,12-1-2024,Cash,7032
7033,59.0,6-18-2005,Loan,7033
7034,80.0,6-10-2022,Cash,7034
7035,340.0,10-5-2004,Loan,7035
7036,40.0,1-12-2001,Loan,7036
7037,88.0,3-5-2022,Loan,7037
7038,69.0,3-14-2015,Cash,7038
7039,250.0,4-17-2012,Loan,7039
7040,136.0,2-26-2019,Loan,7040
7041,300.0,2-22-2010,Loan,7041
7042,50.0,7-4-2013,Loan,7042
7043,49.0,3-30-2021,Loan,7043
7044,62.0,6-5-2004,Cash,7044
7045,61.0,10-23-2002,Loan,7045
7046,35.0,12-5-2022,Cash,7046
7047,75.0,11-27-2007,Loan,7047
7048,12.5,10-3-2010,Cash,7048
7049,140.0,8-3-2022,Loan,7049
7050,95.0,8-6-2019,Loan,7050
7051,47.25,11-7-2015,Cash,7051
7052,60.0,3-3-2010,Loan,7052
7053,68.0,11-29-2020,Loan,7053
7054,70.0,5-4-2000,Loan,7054
7055,39.0,4-20-2014,Loan,7055
7056,61.26,10-18-2017,Loan,7056
7057,99.13,1-11-2022,Cash,7057
7058,60.0,4-4-2005,Loan,7058
7059,88.0,5-1-2015,Cash,7059
7060,215.0,4-8-2010,Loan,7060
7061,34.77,3-30-2010,Loan,7061
7062,63.0,6-7-2001,Cash,7062
7063,65.0,12-25-2024,Cash,7063
7064,65.0,3-13-2000,Loan,7064
7065,55.0,7-22-2000,Loan,7065
7066,39.9,10-26-2011,Loan,7066
7067,111.0,2-13-2016,Loan,7067
7068,67.0,11-5-2003,Loan,7068
7069,46.0,8-10-2000,Loan,7069
7070,25.0,6-30-2012,Cash,7070
7071,70.0,3-6-2000,Loan,7071
7072,50.87,11-28-2006,Loan,7072
7073,65.0,10-12-2001,Cash,7073
7074,54.0,6-9-2003,Cash,7074
7075,55.0,4-1-2003,Cash,7075
7076,52.0,9-3-2014,Loan,7076
7077,31.0,10-3-2023,Cash,7077
7078,34.0,10-5-2000,Cash,7078
7079,150.0,2-8-2004,Cash,7079
7080,110.0,9-15-2007,Cash,7080
7081,65.0,12-27-2007,Loan,7081
7082,1584.0,3-6-2007,Loan,7082
7083,65.0,10-14-2000,Loan,7083
7084,80.0,8-4-2000,Cash,7084
7085,49.0,4-6-2014,Cash,7085
7086,88.0,6-11-2013,Cash,7086
7087,83.0,1-11-2014,Loan,7087
7088,500.0,1-13-2023,Cash,7088
7089,68.0,5-18-2019,Loan,7089
7090,32.0,9-26-2007,Loan,7090
7091,31.37,8-25-2000,Cash,7091
7092,42.59,11-29-2003,Cash,7092
7093,185.0,1-1-2006,Loan,7093
7094,149.0,10-23-2012,Cash,7094
7095,65.0,7-4-2011,Cash,7095
7096,45.0,1-28-2018,Loan,7096
7097,60.0,6-19-2015,Cash,7097
7098,110.0,1-4-2004,Cash,7098
7099,160.0,7-8-2000,Loan,7099
7100,25.65,7-26-2018,Cash,7100
7101,80.0,7-7-2018,Cash,7101
7102,46.76,8-2-2022,Cash,7102
7103,133.0,6-21-2010,Loan,7103
7104,220.0,2-18-2022,Cash,7104
7105,85.0,9-9-2003,Cash,7105
7106,125.0,6-12-2015,Cash,7106
7107,32.0,2-3-2008,Loan,7107
7108,110.0,3-20-2015,Loan,7108
7109,54.0,4-1-2004,Loan,7109
7110,41.0,11-24-2002,Loan,7110
7111,190.0,5-3-2016,Cash,7111
7112,125.0,3-19-2023,Loan,7112
7113,220.0,6-2-2022,Cash,7113
7114,403.0,12-10-2011,Cash,7114
7115,40.6,9-19-2021,Loan,7115
7116,64.4,6-26-2010,Cash,7116
7117,56.58,10-23-2016,Cash,7117
7118,185.0,5-22-2020,Cash,7118
7119,80.0,9-1-2017,Cash,7119
7120,60.0,3-20-2022,Cash,7120
7121,290.0,2-13-2019,Loan,7121
7122,150.0,9-14-2025,Loan,7122
7123,50.0,6-20-2014,Cash,7123
7124,42.0,6-25-2010,Cash,7124
7125,57.23,10-2-2023,Cash,7125
7126,72.0,12-7-2020,Cash,7126
7127,416.0,5-5-2014,Loan,7127
7128,75.0,4-17-2010,Loan,7128
7129,75.0,8-6-2020,Cash,7129
7130,40.0,7-2-2017,Loan,7130
7131,200.0,7-29-2024,Loan,7131
7132,82.0,1-1-2018,Loan,7132
7133,59.0,7-29-2025,Cash,7133
7134,65.8,12-30-2009,Loan,7134
7135,72.0,5-14-2010,Loan,7135
7136,45.0,5-27-2002,Loan,7136
7137,360.0,1-2-2022,Cash,7137
7138,130.0,7-15-2014,Cash,7138
7139,156.0,7-4-2022,Cash,7139
7140,70.0,9-7-2005,Cash,7140
7141,60.0,6-14-2016,Loan,7141
7142,100.0,7-14-2012,Cash,7142
7143,78.2,10-8-2023,Cash,7143
7144,39.0,7-16-2013,Loan,7144
7145,120.0,9-24-2024,Loan,7145
7146,65.0,9-15-2025,Cash,7146
7147,67.0,11-15-2014,Cash,7147
7148,90.0,3-6-2025,Loan,7148
7149,62.0,4-17-2019,Loan,7149
7150,52.0,3-25-2011,Loan,7150
7151,53.5,1-23-2017,Loan,7151
7152,130.0,8-21-2020,Loan,7152
7153,88.0,9-10-2012,Loan,7153
7154,36.0,12-2-2024,Loan,7154
7155,625.0,1-13-2008,Loan,7155
7156,50.0,6-17-2024,Cash,7156
7157,171.0,2-6-2017,Cash,7157
7158,85.0,8-16-2001,Loan,7158
7159,23.5,10-23-2010,Cash,7159
7160,42.59,12-9-2014,Cash,7160
7161,130.0,10-5-2013,Cash,7161
7162,65.0,11-20-2014,Loan,7162
7163,16.0,3-11-2000,Cash,7163
7164,52.0,8-20-2006,Cash,7164
7165,56.0,12-22-2003,Cash,7165
7166,75.0,1-27-2024,Loan,7166
7167,71.0,11-5-2000,Cash,7167
7168,75.0,2-27-2014,Loan,7168
7169,75.0,3-26-2025,Loan,7169
7170,102.0,9-20-2025,Cash,7170
7171,49.8,12-4-2025,Loan,7171
7172,175.0,7-16-2006,Cash,7172
7173,37.0,12-20-2014,Loan,7173
7174,45.0,2-1-2018,Cash,7174
7175,139.0,3-26-2014,Cash,7175
7176,38.0,4-13-2006,Cash,7176
7177,100.0,2-11-2004,Cash,7177
7178,145.0,1-12-2024,Loan,7178
7179,550.0,4-3-2020,Cash,7179
7180,107.0,10-30-2022,Cash,7180
7181,43.6,7-18-2023,Loan,7181
7182,48.0,10-24-2015,Loan,7182
7183,49.0,5-19-2013,Loan,7183
7184,65.0,6-13-2015,Cash,7184
7185,70.0,12-11-2019,Loan,7185
7186,325.0,4-2-2018,Loan,7186
7187,66.0,5-8-2015,Cash,7187
7188,370.0,11-19-2008,Cash,7188
7189,240.0,1-16-2016,Cash,7189
7190,165.0,2-22-2009,Cash,7190
7191,125.0,12-13-2007,Cash,7191
7192,60.0,8-13-2001,Cash,7192
7193,145.0,1-7-2017,Loan,7193
7194,37.83,3-4-2009,Cash,7194
7195,60.0,3-7-2005,Cash,7195
7196,66.5,12-4-2002,Cash,7196
7197,52.5,7-14-2004,Loan,7197
7198,80.26,11-3-2013,Loan,7198
7199,81.0,5-18-2019,Loan,7199
7200,92.0,7-30-2020,Loan,7200
7201,67.4,12-27-2020,Cash,7201
7202,252.0,5-19-2016,Cash,7202
7203,250.0,3-11-2014,Loan,7203
7204,195.0,9-26-2007,Cash,7204
7205,70.65,8-3-2010,Loan,7205
7206,38.0,12-27-2018,Cash,7206
7207,138.0,6-24-2008,Loan,7207
7208,79.0,10-28-2022,Cash,7208
7209,50.0,3-8-2021,Loan,7209
7210,140.0,2-27-2006,Cash,7210
7211,47.0,4-2-2003,Loan,7211
7212,51.5,6-23-2006,Cash,7212
7213,92.0,11-12-2005,Loan,7213
7214,67.0,9-11-2008,Loan,7214
7215,140.0,4-14-2014,Cash,7215
7216,53.0,10-23-2008,Loan,7216
7217,190.0,11-6-2024,Cash,7217
7218,75.0,4-4-2020,Loan,7218
7219,60.0,12-28-2025,Loan,7219
7220,93.0,10-20-2017,Loan,7220
