feature_id,property_id,feature_name,feature_value
24184,8062,bath,2.0
24185,8062,balcony,2.0
24186,8062,society,Bregae 
24187,8063,bath,2.0
24188,8063,balcony,2.0
24189,8063,society,Srarkha
24190,8064,bath,3.0
24191,8064,balcony,2.0
24192,8064,society,Hiatei 
24193,8065,bath,2.0
24194,8065,balcony,1.0
24195,8065,society,Prood P
24196,8066,bath,4.0
24197,8066,balcony,1.0
24198,8066,society,G conTh
24199,8067,bath,2.0
24200,8067,balcony,0.0
24201,8067,society,
24202,8068,bath,2.0
24203,8068,balcony,1.0
24204,8068,society,BSian M
24205,8069,bath,3.0
24206,8069,balcony,2.0
24207,8069,society,
24208,8070,bath,1.0
24209,8070,balcony,1.0
24210,8070,society,
24211,8071,bath,2.0
24212,8071,balcony,2.0
24213,8071,society,GRarken
24214,8072,bath,4.0
24215,8072,balcony,2.0
24216,8072,society,
24217,8073,bath,2.0
24218,8073,balcony,1.0
24219,8073,society,
24220,8074,bath,2.0
24221,8074,balcony,1.0
24222,8074,society,Bhmesy 
24223,8075,bath,2.0
24224,8075,balcony,0.0
24225,8075,society,Shthi S
24226,8076,bath,6.0
24227,8076,balcony,2.0
24228,8076,society,Saentva
24229,8077,bath,3.0
24230,8077,balcony,3.0
24231,8077,society,Tiitela
24232,8078,bath,2.0
24233,8078,balcony,1.0
24234,8078,society,
24235,8079,bath,2.0
24236,8079,balcony,1.0
24237,8079,society,
24238,8080,bath,2.0
24239,8080,balcony,1.0
24240,8080,society,Prncyrn
24241,8081,bath,2.0
24242,8081,balcony,2.0
24243,8081,society,GrrvaGr
24244,8082,bath,3.0
24245,8082,balcony,2.0
24246,8082,society,
24247,8083,bath,4.0
24248,8083,balcony,1.0
24249,8083,society,
24250,8084,bath,3.0
24251,8084,balcony,2.0
24252,8084,society,
24253,8085,bath,2.0
24254,8085,balcony,3.0
24255,8085,society,DLhtsnd
24256,8086,bath,2.0
24257,8086,balcony,3.0
24258,8086,society,Vimesar
24259,8087,bath,2.0
24260,8087,balcony,2.0
24261,8087,society,
24262,8088,bath,1.0
24263,8088,balcony,0.0
24264,8088,society,Shitt S
24265,8089,bath,2.0
24266,8089,balcony,1.0
24267,8089,society,SNdri N
24268,8090,bath,4.0
24269,8090,balcony,3.0
24270,8090,society,RMaanSa
24271,8091,bath,2.0
24272,8091,balcony,1.0
24273,8091,society,Unm 2El
24274,8092,bath,1.0
24275,8092,balcony,1.0
24276,8092,society,
24277,8093,bath,2.0
24278,8093,balcony,1.0
24279,8093,society,Prersis
24280,8094,bath,2.0
24281,8094,balcony,1.0
24282,8094,society,
24283,8095,bath,2.0
24284,8095,balcony,1.0
24285,8095,society,Saityat
24286,8096,bath,2.0
24287,8096,balcony,1.0
24288,8096,society,BSian M
24289,8097,bath,3.0
24290,8097,balcony,3.0
24291,8097,society,
24292,8098,bath,4.0
24293,8098,balcony,1.0
24294,8098,society,Prasa W
24295,8099,bath,3.0
24296,8099,balcony,2.0
24297,8099,society,
24298,8100,bath,2.0
24299,8100,balcony,2.0
24300,8100,society,
24301,8101,bath,2.0
24302,8101,balcony,1.0
24303,8101,society,JKmesHo
24304,8102,bath,3.0
24305,8102,balcony,2.0
24306,8102,society,BrriaLu
24307,8103,bath,3.0
24308,8103,balcony,2.0
24309,8103,society,DSerste
24310,8104,bath,1.0
24311,8104,balcony,0.0
24312,8104,society,Neite T
24313,8105,bath,2.0
24314,8105,balcony,2.0
24315,8105,society,Prlla C
24316,8106,bath,2.0
24317,8106,balcony,3.0
24318,8106,society,
24319,8107,bath,12.0
24320,8107,balcony,
24321,8107,society,
24322,8108,bath,1.0
24323,8108,balcony,0.0
24324,8108,society,
24325,8109,bath,2.0
24326,8109,balcony,1.0
24327,8109,society,
24328,8110,bath,2.0
24329,8110,balcony,2.0
24330,8110,society,
24331,8111,bath,2.0
24332,8111,balcony,1.0
24333,8111,society,AsNowre
24334,8112,bath,1.0
24335,8112,balcony,2.0
24336,8112,society,GoilsDa
24337,8113,bath,2.0
24338,8113,balcony,1.0
24339,8113,society,
24340,8114,bath,3.0
24341,8114,balcony,1.0
24342,8114,society,
24343,8115,bath,4.0
24344,8115,balcony,1.0
24345,8115,society,
24346,8116,bath,2.0
24347,8116,balcony,2.0
24348,8116,society,SoechHa
24349,8117,bath,2.0
24350,8117,balcony,2.0
24351,8117,society,Raesta 
24352,8118,bath,2.0
24353,8118,balcony,1.0
24354,8118,society,
24355,8119,bath,2.0
24356,8119,balcony,2.0
24357,8119,society,
24358,8120,bath,4.0
24359,8120,balcony,
24360,8120,society,
24361,8121,bath,2.0
24362,8121,balcony,2.0
24363,8121,society,SSthamh
24364,8122,bath,2.0
24365,8122,balcony,2.0
24366,8122,society,VRowsa 
24367,8123,bath,1.0
24368,8123,balcony,0.0
24369,8123,society,DSvar S
24370,8124,bath,2.0
24371,8124,balcony,2.0
24372,8124,society,MauilTr
24373,8125,bath,2.0
24374,8125,balcony,2.0
24375,8125,society,Maidsr 
24376,8126,bath,2.0
24377,8126,balcony,2.0
24378,8126,society,Sutesga
24379,8127,bath,5.0
24380,8127,balcony,
24381,8127,society,
24382,8128,bath,4.0
24383,8128,balcony,2.0
24384,8128,society,Taonte 
24385,8129,bath,3.0
24386,8129,balcony,1.0
24387,8129,society,
24388,8130,bath,3.0
24389,8130,balcony,
24390,8130,society,Veyalin
24391,8131,bath,4.0
24392,8131,balcony,2.0
24393,8131,society,
24394,8132,bath,2.0
24395,8132,balcony,2.0
24396,8132,society,RInceeg
24397,8133,bath,3.0
24398,8133,balcony,2.0
24399,8133,society,Soazak 
24400,8134,bath,3.0
24401,8134,balcony,1.0
24402,8134,society,
24403,8135,bath,2.0
24404,8135,balcony,1.0
24405,8135,society,Suise S
24406,8136,bath,2.0
24407,8136,balcony,1.0
24408,8136,society,Prtates
24409,8137,bath,3.0
24410,8137,balcony,1.0
24411,8137,society,Panorse
24412,8138,bath,5.0
24413,8138,balcony,1.0
24414,8138,society,Puallhi
24415,8139,bath,4.0
24416,8139,balcony,2.0
24417,8139,society,
24418,8140,bath,2.0
24419,8140,balcony,2.0
24420,8140,society,GrrvaGr
24421,8141,bath,3.0
24422,8141,balcony,3.0
24423,8141,society,PuandHi
24424,8142,bath,3.0
24425,8142,balcony,3.0
24426,8142,society,Naiewre
24427,8143,bath,4.0
24428,8143,balcony,1.0
24429,8143,society,Taonte 
24430,8144,bath,2.0
24431,8144,balcony,1.0
24432,8144,society,
24433,8145,bath,2.0
24434,8145,balcony,2.0
24435,8145,society,
24436,8146,bath,2.0
24437,8146,balcony,2.0
24438,8146,society,
24439,8147,bath,4.0
24440,8147,balcony,1.0
24441,8147,society,Owlotou
24442,8148,bath,4.0
24443,8148,balcony,1.0
24444,8148,society,
24445,8149,bath,4.0
24446,8149,balcony,2.0
24447,8149,society,
24448,8150,bath,2.0
24449,8150,balcony,0.0
24450,8150,society,
24451,8151,bath,3.0
24452,8151,balcony,2.0
24453,8151,society,i1rtsCo
24454,8152,bath,2.0
24455,8152,balcony,0.0
24456,8152,society,
24457,8153,bath,2.0
24458,8153,balcony,2.0
24459,8153,society,Maunt M
24460,8154,bath,2.0
24461,8154,balcony,1.0
24462,8154,society,Rosha I
24463,8155,bath,8.0
24464,8155,balcony,3.0
24465,8155,society,
24466,8156,bath,3.0
24467,8156,balcony,2.0
24468,8156,society,Klark L
24469,8157,bath,4.0
24470,8157,balcony,0.0
24471,8157,society,
24472,8158,bath,2.0
24473,8158,balcony,3.0
24474,8158,society,
24475,8159,bath,2.0
24476,8159,balcony,2.0
24477,8159,society,
24478,8160,bath,3.0
24479,8160,balcony,2.0
24480,8160,society,Prone M
24481,8161,bath,2.0
24482,8161,balcony,1.0
24483,8161,society,Preaunt
24484,8162,bath,2.0
24485,8162,balcony,1.0
24486,8162,society,Goted U
24487,8163,bath,1.0
24488,8163,balcony,1.0
24489,8163,society,
24490,8164,bath,2.0
24491,8164,balcony,1.0
24492,8164,society,MaitySe
24493,8165,bath,3.0
24494,8165,balcony,3.0
24495,8165,society,GrrvaGr
24496,8166,bath,4.0
24497,8166,balcony,1.0
24498,8166,society,
24499,8167,bath,1.0
24500,8167,balcony,1.0
24501,8167,society,
24502,8168,bath,2.0
24503,8168,balcony,2.0
24504,8168,society,Yaenti 
24505,8169,bath,3.0
24506,8169,balcony,2.0
24507,8169,society,Bhmesy 
24508,8170,bath,3.0
24509,8170,balcony,1.0
24510,8170,society,
24511,8171,bath,3.0
24512,8171,balcony,2.0
24513,8171,society,
24514,8172,bath,3.0
24515,8172,balcony,2.0
24516,8172,society,Viissmi
24517,8173,bath,3.0
24518,8173,balcony,3.0
24519,8173,society,ShdhiSa
24520,8174,bath,2.0
24521,8174,balcony,1.0
24522,8174,society,
24523,8175,bath,3.0
24524,8175,balcony,3.0
24525,8175,society,SaireSa
24526,8176,bath,4.0
24527,8176,balcony,2.0
24528,8176,society,SoniaEt
24529,8177,bath,3.0
24530,8177,balcony,3.0
24531,8177,society,Arcia S
24532,8178,bath,3.0
24533,8178,balcony,1.0
24534,8178,society,Koncyad
24535,8179,bath,4.0
24536,8179,balcony,3.0
24537,8179,society,Thessrm
24538,8180,bath,2.0
24539,8180,balcony,2.0
24540,8180,society,
24541,8181,bath,2.0
24542,8181,balcony,2.0
24543,8181,society,Siestr 
24544,8182,bath,2.0
24545,8182,balcony,2.0
24546,8182,society,
24547,8183,bath,3.0
24548,8183,balcony,3.0
24549,8183,society,Rie 2ri
24550,8184,bath,2.0
24551,8184,balcony,1.0
24552,8184,society,PrinePr
24553,8185,bath,2.0
24554,8185,balcony,1.0
24555,8185,society,
24556,8186,bath,2.0
24557,8186,balcony,1.0
24558,8186,society,
24559,8187,bath,2.0
24560,8187,balcony,2.0
24561,8187,society,
24562,8188,bath,3.0
24563,8188,balcony,2.0
24564,8188,society,Adeatlm
24565,8189,bath,2.0
24566,8189,balcony,2.0
24567,8189,society,
24568,8190,bath,3.0
24569,8190,balcony,2.0
24570,8190,society,MSanaer
24571,8191,bath,8.0
24572,8191,balcony,2.0
24573,8191,society,
24574,8192,bath,2.0
24575,8192,balcony,2.0
24576,8192,society,Saageat
24577,8193,bath,2.0
24578,8193,balcony,1.0
24579,8193,society,
24580,8194,bath,4.0
24581,8194,balcony,2.0
24582,8194,society,SRgio V
24583,8195,bath,1.0
24584,8195,balcony,0.0
24585,8195,society,
24586,8196,bath,4.0
24587,8196,balcony,
24588,8196,society,Vaodssh
24589,8197,bath,2.0
24590,8197,balcony,1.0
24591,8197,society,
24592,8198,bath,1.0
24593,8198,balcony,1.0
24594,8198,society,
24595,8199,bath,2.0
24596,8199,balcony,
24597,8199,society,Srasy F
24598,8200,bath,2.0
24599,8200,balcony,2.0
24600,8200,society,
24601,8201,bath,3.0
24602,8201,balcony,1.0
24603,8201,society,
24604,8202,bath,6.0
24605,8202,balcony,
24606,8202,society,
24607,8203,bath,2.0
24608,8203,balcony,2.0
24609,8203,society,
24610,8204,bath,2.0
24611,8204,balcony,1.0
24612,8204,society,
24613,8205,bath,2.0
24614,8205,balcony,1.0
24615,8205,society,Prllsan
24616,8206,bath,3.0
24617,8206,balcony,0.0
24618,8206,society,
24619,8207,bath,2.0
24620,8207,balcony,2.0
24621,8207,society,Miiewa 
24622,8208,bath,2.0
24623,8208,balcony,1.0
24624,8208,society,Aklia R
24625,8209,bath,4.0
24626,8209,balcony,2.0
24627,8209,society,Saive L
24628,8210,bath,2.0
24629,8210,balcony,1.0
24630,8210,society,GrrvaGr
24631,8211,bath,2.0
24632,8211,balcony,2.0
24633,8211,society,Nihtsss
24634,8212,bath,3.0
24635,8212,balcony,3.0
24636,8212,society,Sabixtt
24637,8213,bath,4.0
24638,8213,balcony,2.0
24639,8213,society,PrstaTe
24640,8214,bath,2.0
24641,8214,balcony,2.0
24642,8214,society,DNeremo
24643,8215,bath,3.0
24644,8215,balcony,2.0
24645,8215,society,
24646,8216,bath,2.0
24647,8216,balcony,2.0
24648,8216,society,VSomepi
24649,8217,bath,2.0
24650,8217,balcony,1.0
24651,8217,society,Javasi 
24652,8218,bath,4.0
24653,8218,balcony,1.0
24654,8218,society,G conTh
24655,8219,bath,2.0
24656,8219,balcony,2.0
24657,8219,society,
24658,8220,bath,3.0
24659,8220,balcony,2.0
24660,8220,society,Brway G
24661,8221,bath,3.0
24662,8221,balcony,3.0
24663,8221,society,
24664,8222,bath,3.0
24665,8222,balcony,2.0
24666,8222,society,PuineSu
24667,8223,bath,3.0
24668,8223,balcony,
24669,8223,society,VDarmlo
24670,8224,bath,3.0
24671,8224,balcony,3.0
24672,8224,society,MJeusyl
24673,8225,bath,2.0
24674,8225,balcony,2.0
24675,8225,society,Krshi G
24676,8226,bath,5.0
24677,8226,balcony,1.0
24678,8226,society,Emine P
24679,8227,bath,2.0
24680,8227,balcony,2.0
24681,8227,society,Salisal
24682,8228,bath,2.0
24683,8228,balcony,0.0
24684,8228,society,
24685,8229,bath,2.0
24686,8229,balcony,1.0
24687,8229,society,Gamesti
24688,8230,bath,3.0
24689,8230,balcony,2.0
24690,8230,society,Brony H
24691,8231,bath,2.0
24692,8231,balcony,1.0
24693,8231,society,
24694,8232,bath,2.0
24695,8232,balcony,1.0
24696,8232,society,
24697,8233,bath,2.0
24698,8233,balcony,2.0
24699,8233,society,Goeesem
24700,8234,bath,3.0
24701,8234,balcony,3.0
24702,8234,society,Eladero
24703,8235,bath,4.0
24704,8235,balcony,2.0
24705,8235,society,StodsWa
24706,8236,bath,2.0
24707,8236,balcony,2.0
24708,8236,society,
24709,8237,bath,1.0
24710,8237,balcony,0.0
24711,8237,society,PrityTr
24712,8238,bath,4.0
24713,8238,balcony,2.0
24714,8238,society,Adeatlm
24715,8239,bath,1.0
24716,8239,balcony,0.0
24717,8239,society,
24718,8240,bath,2.0
24719,8240,balcony,2.0
24720,8240,society,Macanr 
24721,8241,bath,2.0
24722,8241,balcony,1.0
24723,8241,society,Bhe 2ko
24724,8242,bath,3.0
24725,8242,balcony,2.0
24726,8242,society,Shestlo
24727,8243,bath,1.0
24728,8243,balcony,1.0
24729,8243,society,
24730,8244,bath,2.0
24731,8244,balcony,2.0
24732,8244,society,
24733,8245,bath,4.0
24734,8245,balcony,
24735,8245,society,
24736,8246,bath,2.0
24737,8246,balcony,2.0
24738,8246,society,Srntsha
24739,8247,bath,2.0
24740,8247,balcony,2.0
24741,8247,society,ViistLa
24742,8248,bath,2.0
24743,8248,balcony,2.0
24744,8248,society,Naepa D
24745,8249,bath,3.0
24746,8249,balcony,2.0
24747,8249,society,
24748,8250,bath,2.0
24749,8250,balcony,3.0
24750,8250,society,
24751,8251,bath,3.0
24752,8251,balcony,2.0
24753,8251,society,SoitaCa
24754,8252,bath,2.0
24755,8252,balcony,1.0
24756,8252,society,Pardsri
24757,8253,bath,3.0
24758,8253,balcony,
24759,8253,society,ManceEl
24760,8254,bath,4.0
24761,8254,balcony,3.0
24762,8254,society,
24763,8255,bath,2.0
24764,8255,balcony,
24765,8255,society,
24766,8256,bath,2.0
24767,8256,balcony,2.0
24768,8256,society,Dhalsh 
24769,8257,bath,4.0
24770,8257,balcony,3.0
24771,8257,society,SNnia E
24772,8258,bath,3.0
24773,8258,balcony,0.0
24774,8258,society,Gopia O
24775,8259,bath,2.0
24776,8259,balcony,1.0
24777,8259,society,Saandvi
24778,8260,bath,2.0
24779,8260,balcony,2.0
24780,8260,society,Reverve
24781,8261,bath,2.0
24782,8261,balcony,1.0
24783,8261,society,
24784,8262,bath,2.0
24785,8262,balcony,1.0
24786,8262,society,
24787,8263,bath,3.0
24788,8263,balcony,1.0
24789,8263,society,Sonue A
24790,8264,bath,2.0
24791,8264,balcony,2.0
24792,8264,society,
24793,8265,bath,3.0
24794,8265,balcony,2.0
24795,8265,society,Prarkun
24796,8266,bath,1.0
24797,8266,balcony,0.0
24798,8266,society,
24799,8267,bath,2.0
24800,8267,balcony,2.0
24801,8267,society,ETens G
24802,8268,bath,1.0
24803,8268,balcony,1.0
24804,8268,society,PrityTr
24805,8269,bath,2.0
24806,8269,balcony,1.0
24807,8269,society,Wiaysld
24808,8270,bath,2.0
24809,8270,balcony,2.0
24810,8270,society,Inaadd 
24811,8271,bath,2.0
24812,8271,balcony,1.0
24813,8271,society,DSvar S
24814,8272,bath,4.0
24815,8272,balcony,1.0
24816,8272,society,
24817,8273,bath,2.0
24818,8273,balcony,2.0
24819,8273,society,
24820,8274,bath,2.0
24821,8274,balcony,0.0
24822,8274,society,
24823,8275,bath,2.0
24824,8275,balcony,1.0
24825,8275,society,DSgmax 
24826,8276,bath,
24827,8276,balcony,
24828,8276,society,PrarePa
24829,8277,bath,3.0
24830,8277,balcony,2.0
24831,8277,society,Eladero
24832,8278,bath,2.0
24833,8278,balcony,2.0
24834,8278,society,
24835,8279,bath,2.0
24836,8279,balcony,1.0
24837,8279,society,MyhtsHe
24838,8280,bath,3.0
24839,8280,balcony,
24840,8280,society,NDpalSe
24841,8281,bath,2.0
24842,8281,balcony,1.0
24843,8281,society,Asuilnc
24844,8282,bath,3.0
24845,8282,balcony,1.0
24846,8282,society,
24847,8283,bath,2.0
24848,8283,balcony,1.0
24849,8283,society,Saacela
24850,8284,bath,2.0
24851,8284,balcony,3.0
24852,8284,society,MaidoPl
24853,8285,bath,2.0
24854,8285,balcony,2.0
24855,8285,society,GolusLi
24856,8286,bath,2.0
24857,8286,balcony,2.0
24858,8286,society,GMilse 
24859,8287,bath,2.0
24860,8287,balcony,1.0
24861,8287,society,SMuilan
24862,8288,bath,3.0
24863,8288,balcony,2.0
24864,8288,society,Srldsri
24865,8289,bath,2.0
24866,8289,balcony,2.0
24867,8289,society,
24868,8290,bath,
24869,8290,balcony,
24870,8290,society,PrarePa
24871,8291,bath,2.0
24872,8291,balcony,1.0
24873,8291,society,
24874,8292,bath,3.0
24875,8292,balcony,3.0
24876,8292,society,Sodgere
24877,8293,bath,2.0
24878,8293,balcony,1.0
24879,8293,society,BaiseBa
24880,8294,bath,3.0
24881,8294,balcony,3.0
24882,8294,society,Goateds
24883,8295,bath,2.0
24884,8295,balcony,1.0
24885,8295,society,Kelmsoy
24886,8296,bath,2.0
24887,8296,balcony,2.0
24888,8296,society,
24889,8297,bath,2.0
24890,8297,balcony,1.0
24891,8297,society,
24892,8298,bath,2.0
24893,8298,balcony,3.0
24894,8298,society,Soazak 
24895,8299,bath,2.0
24896,8299,balcony,1.0
24897,8299,society,Puachal
24898,8300,bath,2.0
24899,8300,balcony,2.0
24900,8300,society,
24901,8301,bath,3.0
24902,8301,balcony,2.0
24903,8301,society,Palleon
24904,8302,bath,4.0
24905,8302,balcony,
24906,8302,society,
24907,8303,bath,4.0
24908,8303,balcony,1.0
24909,8303,society,
24910,8304,bath,2.0
24911,8304,balcony,2.0
24912,8304,society,Prvanai
24913,8305,bath,2.0
24914,8305,balcony,3.0
24915,8305,society,Dhalsh 
24916,8306,bath,3.0
24917,8306,balcony,2.0
24918,8306,society,PrBayGa
24919,8307,bath,
24920,8307,balcony,
24921,8307,society,Vaensnd
24922,8308,bath,2.0
24923,8308,balcony,0.0
24924,8308,society,
24925,8309,bath,2.0
24926,8309,balcony,1.0
24927,8309,society,Shateor
24928,8310,bath,2.0
24929,8310,balcony,1.0
24930,8310,society,ARipsul
24931,8311,bath,3.0
24932,8311,balcony,2.0
24933,8311,society,PrhyaK 
24934,8312,bath,2.0
24935,8312,balcony,2.0
24936,8312,society,SNityVe
24937,8313,bath,1.0
24938,8313,balcony,0.0
24939,8313,society,Coowsri
24940,8314,bath,2.0
24941,8314,balcony,
24942,8314,society,PindsWo
24943,8315,bath,6.0
24944,8315,balcony,1.0
24945,8315,society,
24946,8316,bath,3.0
24947,8316,balcony,0.0
24948,8316,society,
24949,8317,bath,1.0
24950,8317,balcony,0.0
24951,8317,society,
24952,8318,bath,3.0
24953,8318,balcony,2.0
24954,8318,society,Neony H
24955,8319,bath,2.0
24956,8319,balcony,1.0
24957,8319,society,
24958,8320,bath,2.0
24959,8320,balcony,3.0
24960,8320,society,
24961,8321,bath,2.0
24962,8321,balcony,1.0
24963,8321,society,ThBayah
24964,8322,bath,3.0
24965,8322,balcony,1.0
24966,8322,society,Rie 2 P
24967,8323,bath,2.0
24968,8323,balcony,0.0
24969,8323,society,
24970,8324,bath,2.0
24971,8324,balcony,2.0
24972,8324,society,SNnia E
24973,8325,bath,6.0
24974,8325,balcony,3.0
24975,8325,society,
24976,8326,bath,2.0
24977,8326,balcony,2.0
24978,8326,society,
24979,8327,bath,2.0
24980,8327,balcony,2.0
24981,8327,society,ReudePr
24982,8328,bath,2.0
24983,8328,balcony,1.0
24984,8328,society,
24985,8329,bath,2.0
24986,8329,balcony,1.0
24987,8329,society,
24988,8330,bath,4.0
24989,8330,balcony,2.0
24990,8330,society,Soeurri
24991,8331,bath,2.0
24992,8331,balcony,1.0
24993,8331,society,Brnia G
24994,8332,bath,3.0
24995,8332,balcony,2.0
24996,8332,society,PrarePa
24997,8333,bath,3.0
24998,8333,balcony,3.0
24999,8333,society,
25000,8334,bath,2.0
25001,8334,balcony,2.0
25002,8334,society,Dhalsh 
25003,8335,bath,2.0
25004,8335,balcony,1.0
25005,8335,society,
25006,8336,bath,2.0
25007,8336,balcony,1.0
25008,8336,society,
25009,8337,bath,2.0
25010,8337,balcony,0.0
25011,8337,society,
25012,8338,bath,3.0
25013,8338,balcony,3.0
25014,8338,society,SJityVe
25015,8339,bath,2.0
25016,8339,balcony,2.0
25017,8339,society,
25018,8340,bath,4.0
25019,8340,balcony,1.0
25020,8340,society,PuoodSk
25021,8341,bath,2.0
25022,8341,balcony,1.0
25023,8341,society,G ceses
25024,8342,bath,1.0
25025,8342,balcony,1.0
25026,8342,society,
25027,8343,bath,3.0
25028,8343,balcony,3.0
25029,8343,society,JPoldGo
25030,8344,bath,5.0
25031,8344,balcony,0.0
25032,8344,society,
25033,8345,bath,2.0
25034,8345,balcony,1.0
25035,8345,society,Sryalan
25036,8346,bath,2.0
25037,8346,balcony,1.0
25038,8346,society,PritaDo
25039,8347,bath,4.0
25040,8347,balcony,3.0
25041,8347,society,Pride S
25042,8348,bath,3.0
25043,8348,balcony,
25044,8348,society,SJcerpe
25045,8349,bath,2.0
25046,8349,balcony,2.0
25047,8349,society,
25048,8350,bath,2.0
25049,8350,balcony,1.0
25050,8350,society,
25051,8351,bath,2.0
25052,8351,balcony,1.0
25053,8351,society,
25054,8352,bath,5.0
25055,8352,balcony,2.0
25056,8352,society,Chllea 
25057,8353,bath,6.0
25058,8353,balcony,3.0
25059,8353,society,
25060,8354,bath,2.0
25061,8354,balcony,1.0
25062,8354,society,
25063,8355,bath,2.0
25064,8355,balcony,2.0
25065,8355,society,JRaderc
25066,8356,bath,1.0
25067,8356,balcony,1.0
25068,8356,society,VBn 2lm
25069,8357,bath,2.0
25070,8357,balcony,1.0
25071,8357,society,Koagati
25072,8358,bath,3.0
25073,8358,balcony,1.0
25074,8358,society,Inntsa 
25075,8359,bath,2.0
25076,8359,balcony,1.0
25077,8359,society,Soresea
25078,8360,bath,5.0
25079,8360,balcony,2.0
25080,8360,society,Prionad
25081,8361,bath,2.0
25082,8361,balcony,1.0
25083,8361,society,DStik S
25084,8362,bath,3.0
25085,8362,balcony,2.0
25086,8362,society,SNnia E
25087,8363,bath,4.0
25088,8363,balcony,2.0
25089,8363,society,
25090,8364,bath,3.0
25091,8364,balcony,2.0
25092,8364,society,GRlas V
25093,8365,bath,2.0
25094,8365,balcony,1.0
25095,8365,society,
25096,8366,bath,2.0
25097,8366,balcony,1.0
25098,8366,society,
25099,8367,bath,2.0
25100,8367,balcony,2.0
25101,8367,society,
25102,8368,bath,5.0
25103,8368,balcony,
25104,8368,society,Asuilnc
25105,8369,bath,2.0
25106,8369,balcony,2.0
25107,8369,society,
25108,8370,bath,4.0
25109,8370,balcony,2.0
25110,8370,society,
25111,8371,bath,3.0
25112,8371,balcony,3.0
25113,8371,society,
25114,8372,bath,4.0
25115,8372,balcony,1.0
25116,8372,society,
25117,8373,bath,2.0
25118,8373,balcony,2.0
25119,8373,society,
